query,candidate_count,candidate_ids_fnv1a64,exact_id_distance_fnv1a64,exact_best_id,exact_topk_used,exact_topk_ids,exact_topk_boundary_distance,exact_first_outside_distance,exact_boundary_gap,exact_reference_scope
145,2265,eda01de47f37e4dc,8afb3eb160950db0,8510,100,"8510|36397|50133|52355|11373|19034|47504|58426|11557|3007|44895|21406|42264|3479|50217|6237|27307|38324|52184|26763|31772|58499|52346|9302|58123|33284|10088|59099|27058|42561|19165|33641|29137|59674|52071|22090|41419|2389|48751|14141|19355|51424|28567|39908|59069|55028|7167|33362|45056|13526|47420|38501|39025|15401|20718|10161|42900|3497|3670|25631|35379|7692|23586|54663|12773|57581|41259|13962|27496|53161|28337|36277|55107|48439|5722|35076|49652|1771|43942|14562|53082|33994|7040|39330|9459|22622|5562|29401|58536|28622|10717|50289|38666|21854|50540|50626|11773|3428|25586|28096",0.56213089038162112,0.56223308078361867,0.00010219040199754836,canonical_raw_float64_squared_L2
146,2126,3d4c812e137ed136,1e0f6c9d59cc05c4,8802,100,"8802|13816|44304|37060|53763|35491|13929|17624|39365|42617|16597|15260|18141|20727|57601|31187|20858|10336|58905|18546|28204|24270|27240|14901|56217|37771|50015|3800|38458|2749|7238|7202|50049|45730|9863|25321|18193|35693|51809|46183|46552|39139|12600|51556|48534|31501|9188|45868|10714|4077|17853|26528|33233|58132|38850|18562|19020|16017|25580|59314|34951|51659|7966|4482|23572|37642|465|7324|51154|38322|19676|51160|7387|36902|33845|58893|21517|30335|2738|27708|24779|3133|9898|17892|24934|3305|23301|45863|28428|12197|18812|59534|41732|20749|52448|14854|36220|37579|53182|26383",0.62756572122248522,0.62814782727284779,0.00058210605036257412,canonical_raw_float64_squared_L2
147,2206,7cdf9b236fc9fea7,3c22fda61fe81098,8833,100,"8833|39397|56851|21854|22622|34131|56544|11159|7002|52185|37068|34989|17736|52458|32243|55893|30535|55279|12024|58460|33864|59696|23640|26002|12231|1821|4592|27562|8300|49588|4683|6034|16048|14399|50283|21516|54852|51927|31545|19517|24493|32721|1972|49045|19668|6630|47|59032|13760|41055|37710|40339|50944|8658|15548|48281|41118|47677|42231|4611|15880|26659|47431|55923|55584|5079|59906|20981|17140|13791|34824|53079|12477|12674|2531|30378|39075|45056|14037|25657|53992|11897|39917|44240|56636|23647|25388|43739|41615|49086|55408|43540|24586|27854|17253|39572|47771|33774|54365|55400",0.51501838516053144,0.51544918856874555,0.00043080340821410879,canonical_raw_float64_squared_L2
148,1614,588dcd234f9b841d,7c97be5d4f1b8534,8894,100,"8894|47507|45184|22854|28617|53602|6953|44339|55067|52256|37954|28086|42413|59152|8178|32815|50705|8432|32640|42086|7821|4345|26074|54293|52108|33417|51755|58731|33936|10403|24336|15080|5096|10957|55092|42407|44515|41044|21114|53214|47523|56269|20742|47985|53709|14412|23343|2313|10799|20987|41340|7624|38442|54438|21110|482|31112|50314|15377|37235|52708|58463|47463|14917|46026|34773|34208|42925|15365|54283|24431|27598|37922|53920|7722|32707|5736|35200|43058|25570|44524|10471|23275|7813|13711|1419|32276|6546|36592|55051|42472|44347|51270|39977|6225|34294|13909|37427|14368|23524",0.93236400958858601,0.93284951080837097,0.0004855012197849673,canonical_raw_float64_squared_L2
149,2289,413cd51de0de64c2,fcb62617f3a5fb01,8996,100,"8996|22569|53596|56063|36242|11573|57855|9128|2710|11759|16393|42516|30942|14262|32523|26116|8930|6329|30976|52805|23188|11819|37450|48221|32880|36425|1313|40597|25143|7559|24017|26427|23394|47595|54958|37446|51003|30915|36469|56902|54485|21173|19690|9363|49364|53375|19462|57257|59621|43097|15949|16805|1362|37645|5128|7811|6853|12145|38776|57624|6980|28637|19853|45414|20174|23558|6528|36880|50607|2770|19588|39662|22153|57531|23804|29629|44840|20225|50158|40568|32587|10461|39177|5491|9395|51544|56943|36462|26936|52034|54362|15656|35056|20116|44040|45515|10155|52294|51362|20642",0.47458638382439189,0.47462564191676715,3.9258092375260567e-05,canonical_raw_float64_squared_L2
150,1414,7aa25410759ef9b0,f7c633e0603edefc,9104,100,"9104|2071|43703|43526|9793|32093|30098|24558|3153|27903|46378|58436|40888|19459|24098|9547|19191|20959|28575|57460|56297|45178|49304|31685|17189|2527|58664|3563|28852|51316|24546|59148|51650|13521|52056|44377|28741|8824|4873|48170|34531|4626|57828|45963|56310|57476|3959|10037|31574|56527|18732|31859|17880|15686|45434|55468|9976|35767|42079|50393|44687|23614|33918|42038|44229|54563|17501|23724|41956|38437|48039|37317|17476|55713|54947|38557|25849|54176|54925|43543|25157|20076|11145|23518|33820|11004|12005|32449|38306|4698|59138|51000|56630|34476|56964|24822|30498|28069|49845|43225",0.79928266385173152,0.79948701770239139,0.00020435385065986633,canonical_raw_float64_squared_L2
151,1739,f0702433bdba04a5,f8fb2085a2f7f680,9129,100,"9129|25812|48938|15148|31452|34044|38244|39777|31823|42947|51680|29649|37603|3390|39067|22416|29538|21283|58677|11115|25675|43090|37966|49523|31992|22073|50608|54722|50998|21299|2649|46296|53711|7954|41044|47438|792|45066|49598|42662|14977|6794|48390|5592|45816|23963|22931|58771|58310|3087|56441|7927|16351|57283|48913|55264|28698|35918|25378|32645|37921|5442|46437|35523|58003|1735|43912|38140|46597|48325|32682|47067|22632|17902|44163|51214|27079|47258|22914|40620|22135|32561|34553|55907|38030|17227|25333|49506|29156|28061|14495|58300|32774|53514|48650|49508|14485|46792|38953|59122",0.83912948465721016,0.8392663574292023,0.00013687277199214698,canonical_raw_float64_squared_L2
152,2230,1e0a66285c01a438,2ebe383e090ca9d8,9148,100,"9148|56080|8650|37088|23137|26348|49124|12562|23115|15633|56159|15090|33658|53916|54704|6171|38071|35480|6900|27570|17447|19365|43780|6036|11791|39657|31460|57455|30086|36280|27548|7556|34097|11085|21221|38082|39546|54149|16117|27588|12743|51187|41245|58772|54863|14074|8501|17607|27785|8191|17747|38541|50961|2768|12700|33619|37050|43566|2624|10930|52819|47006|33198|35926|5437|39510|32736|57788|21184|14409|15141|44947|45612|38871|53708|57067|45977|48603|24173|48503|38426|48126|6890|47511|24808|17356|33778|52944|31517|59545|3811|24657|57309|33433|11567|19570|43978|22623|13261|31070",0.58943724446147794,0.58995115741646997,0.00051391295499203515,canonical_raw_float64_squared_L2
153,2185,eb9085fb4bcef96c,5236c461fcdad8c0,9168,100,"9168|18457|49755|38281|4632|35020|59514|57439|20185|31547|53914|5238|47917|14313|51373|56506|30885|52362|10167|27424|36307|47167|28779|56199|41830|3654|5458|43819|21277|4276|15344|58428|3985|47144|30960|20571|40914|29757|52905|24136|36094|40085|33511|45128|57087|42020|197|16690|10555|30683|32277|47297|38360|6682|5505|14454|48928|44976|37508|15606|11492|5790|46436|17632|242|29180|2521|3124|33600|48776|58899|1750|17065|12710|24485|1025|47505|47826|27258|3077|38215|13076|5578|20164|45667|20201|51450|48477|58863|50809|35834|9145|27392|5848|48207|12601|59346|19902|4346|48228",0.59259816517249841,0.59495944500759257,0.0023612798350941544,canonical_raw_float64_squared_L2
154,2425,6af0da43d50906cf,d51a2c4db4155c2f,9231,100,"9231|45913|52510|51777|27754|36367|38692|50384|56943|45545|30213|15358|24411|46650|58647|8720|39067|38074|4710|20659|12833|20515|53044|21603|18176|10006|45139|46049|14111|15168|14869|17669|7365|7897|15499|32373|57608|23421|45250|48566|42496|18387|3109|7742|10904|8621|34956|16105|21009|39186|52834|27666|18507|33039|53949|55550|24442|59201|12858|55856|57712|151|3524|11329|3499|9782|42440|50094|25520|12505|17931|45616|40045|41788|7938|12278|33311|20770|35784|16110|25781|14371|51862|47922|2376|52889|6778|29050|50702|51680|3902|40049|21778|47556|40682|19475|3408|57395|12313|49518",0.51118741268145051,0.51126507343024863,7.7660748798114021e-05,canonical_raw_float64_squared_L2
155,2542,3e8090f9f575f389,7b0da33a82176a43,9281,100,"9281|30564|19030|38478|45525|14325|19974|53992|18299|41756|7826|14116|10682|49821|14037|13850|47802|30971|45419|4774|42083|35089|38900|53903|34131|33111|40896|41243|16721|49107|57178|27375|53331|11169|27724|1797|13864|39917|1397|12024|44970|39815|32721|23827|46802|4592|18461|5765|30535|45716|13229|19761|44778|11908|58829|32058|44906|12497|28487|4277|37377|21143|37664|38453|54852|9390|46750|3063|44691|31000|24139|33127|42676|9314|19127|9108|15502|49507|749|26507|28928|36370|14292|7738|27427|54666|22651|59144|34150|35461|49130|18616|12090|5071|8660|24471|3140|19141|28707|34125",0.37546761279227636,0.37594678729195607,0.00047917449967971315,canonical_raw_float64_squared_L2
156,1810,388ff2977ccfb1b7,43b5586c9abdf7f6,9316,100,"9316|50867|34846|21326|31194|5830|39748|30561|53200|16199|48331|28488|6857|42513|49888|34672|20857|4264|48085|26804|58945|29547|51415|45538|59673|45139|58729|57374|8345|17949|4033|17197|47510|28207|27251|25065|14532|4888|59505|49355|45389|13034|39084|37311|26347|21455|42684|31321|14414|39934|46529|56249|16956|5811|27060|37408|2873|51165|49646|22590|10231|12342|36813|9605|21366|2594|3153|38781|30207|37515|56889|50419|44087|26114|58505|57476|44796|38565|26866|32330|37331|23295|26236|25662|38475|55058|4749|12514|14220|9276|21351|22011|38650|50863|22133|33918|40916|45850|29083|36957",0.62186091638679941,0.62260063792721843,0.00073972154041901383,canonical_raw_float64_squared_L2
157,2899,050020ca8663cd71,630624dcdafdd2cc,9406,100,"9406|23704|35219|3412|50593|19366|22068|10273|22940|53199|14293|19608|59621|13344|45616|57534|25059|30918|24397|10356|27065|47630|3970|23915|57822|20927|18033|1642|22428|25824|13046|58367|31964|30143|57773|1100|34388|55567|53596|11751|31889|48230|59076|34322|55502|39527|33701|23193|7867|53556|1237|14188|29541|39636|55802|24835|56098|24671|132|2043|22113|10767|4105|17831|56943|48277|10861|9278|58180|42893|52602|7036|48841|46052|45592|33595|28881|18542|10136|32125|15960|3207|53510|10400|34338|32854|46612|26966|35148|5857|4147|34384|9356|36296|3262|38462|59502|56483|45448|32193",0.44546076152635627,0.445556227756992,9.5466230635721239e-05,canonical_raw_float64_squared_L2
158,1646,b11cb52545ec173c,b243f6370ff31771,9417,100,"9417|25511|48758|37266|16398|50819|2504|9174|29170|11923|26409|19231|37796|42808|41049|12917|58539|5405|8009|56695|38036|38517|30196|50637|787|48707|24068|43372|43921|56505|7350|19999|10728|24986|39338|47105|23093|38459|43706|26293|24848|37093|896|38663|27725|21511|48954|49661|58369|37476|41580|55141|35017|25226|10490|20775|32502|4144|14925|9095|10379|33565|46174|52304|41469|10298|36730|7572|3490|10030|31092|48307|24223|39248|34449|24215|27260|6198|54398|50161|54490|24749|1097|52954|15746|35976|3381|39378|14180|57740|43995|31790|58799|59464|59606|48321|39951|41478|47217|25922",0.94755756070384556,0.94782104733427597,0.00026348663043040954,canonical_raw_float64_squared_L2
159,2221,0ffa734e4ffdd993,88e6574abb8b1416,9428,100,"9428|59767|132|55102|23220|42080|23414|49359|18320|3480|11647|33480|12267|4980|41830|58874|34621|51771|14459|3547|4703|50143|14513|57783|14827|54241|41656|3418|45383|23013|3805|12607|19855|31515|36176|25666|14065|45429|24021|4976|48955|50685|24030|59903|23739|13784|34617|17939|43034|12369|5019|12519|2077|43287|13875|46513|4671|41787|673|9237|11981|26566|42192|25469|54730|13395|53571|29408|47184|10815|32975|4550|59893|49621|45684|49018|35213|39233|14607|38662|51189|56693|24108|4905|9915|50901|52642|48290|59378|35564|15668|20471|53671|32997|37639|11217|13159|33137|2943|1406",0.57287151081838039,0.5730592601928044,0.00018774937442400663,canonical_raw_float64_squared_L2
160,2001,46cd40607d506f60,9ff1974b05934265,9429,100,"9429|58382|50986|7812|43737|7852|52377|12155|7485|43912|5045|50580|57443|15660|51165|32515|25943|46544|21921|2181|45731|10993|13121|14566|20151|36922|56218|17839|19471|58451|12931|10005|26160|57036|29381|53617|33719|37378|22224|14282|34510|50319|56711|9749|46291|14259|1041|1553|52292|3565|56060|845|38319|54898|53529|47964|18829|39111|25935|2873|54275|21753|24705|5749|50004|38610|10250|14857|8923|43688|20036|49142|3354|36670|54323|49402|8233|43994|9433|12472|21672|16799|8254|57807|13573|19404|51339|38739|44451|43420|50039|36002|5343|52267|32929|30228|44736|47823|42778|55773",0.69397258490490854,0.69567405194818999,0.001701467043281446,canonical_raw_float64_squared_L2
161,1811,3a46da3e2cf8eedd,bcea85dd8239d336,9436,100,"9436|7385|14218|56573|44839|29236|13953|36065|6624|29789|14340|53039|7164|47586|28417|42062|44553|3054|58718|56534|19769|16221|3950|43233|40032|53665|6564|31689|6653|16589|48898|28524|5555|7911|53061|22148|8463|3434|12965|28089|22958|45066|54343|48304|58616|30984|32063|46601|20607|26166|13496|38516|56887|27037|57937|18038|12404|22416|36664|4777|55371|9110|27597|21081|6515|1577|32882|24406|52359|38852|57086|13219|44395|1384|44575|14582|2113|26789|40804|19571|15148|10790|28496|26093|46018|14876|19224|48170|31365|9563|2947|20588|18837|14278|36520|33089|31520|41239|39345|22771",0.80284440564773352,0.80443356307945291,0.0015891574317193902,canonical_raw_float64_squared_L2
162,2227,f686b351492a97c1,93f63b136d9f48a0,9493,100,"9493|20852|48100|35574|58460|1668|34004|49018|27882|57454|52621|8658|47315|56923|21387|26659|49074|17432|2666|135|8397|29919|47568|32327|29189|16186|12477|880|12807|7274|7733|13386|4155|29286|24349|49356|52284|45442|44188|12413|49924|17917|4658|42359|42148|33537|244|12628|31188|46224|29232|57008|32823|15113|58516|13483|27450|2220|7013|40131|29759|19834|41651|45487|54299|24521|31903|9759|22400|27846|33683|7793|18906|3689|43325|38694|33317|55880|11096|4202|43540|6480|710|12176|40525|51166|10148|41456|4683|13382|45771|51621|19668|4703|39553|26260|43980|8070|27821|811",0.44388180481562128,0.44447756907593705,0.00059576426031576757,canonical_raw_float64_squared_L2
163,1641,a3d6f5e3a5ef6acb,f0629167e3df2e76,9518,100,"9518|34340|44652|29433|22803|53541|39687|40234|9798|30437|37111|10360|14655|6628|2138|13283|6704|12570|9137|12924|53454|9954|58988|8558|48504|14106|1675|13831|26175|586|35486|44302|15356|21934|40622|43078|22877|33513|31636|18623|36486|47960|18092|25096|39415|25743|10608|8235|15135|57686|46895|51007|25514|43672|21090|52072|20286|29243|4133|26698|45681|9678|59038|35857|47045|14889|9579|43996|9903|11015|27829|56546|1161|29690|50408|25130|53281|22793|58043|57318|53184|26300|43459|44048|50931|10955|14840|55599|55785|37903|14154|46115|55123|21039|17864|54720|26923|22190|45500|30737",0.66375408491149557,0.66391180641526271,0.00015772150376713867,canonical_raw_float64_squared_L2
164,1660,42281a9e888ee2d9,3bf74063bbf3a4b1,9811,100,"9811|1081|50649|40430|9725|36532|14047|47424|50842|26441|37632|11410|28389|20780|41728|33940|33698|19591|11527|49983|11741|15408|6957|42177|43801|19235|27145|56571|12320|45000|9369|44457|17155|28717|33254|51951|38201|19263|23053|45479|19022|32568|26901|37110|10114|50141|57644|51025|13525|23626|22345|18608|56370|22853|44094|23354|3867|36362|51624|18095|48028|40901|37964|59422|15212|56144|3370|35390|16944|15979|984|25170|52230|31548|41381|56368|16976|11781|39949|49463|4236|18773|29291|2657|57295|28070|16377|37419|4872|37186|9735|5930|8675|57011|47828|27634|24489|26418|45505|25562",0.73009509015887719,0.73022287775523975,0.00012778759636256076,canonical_raw_float64_squared_L2
165,2015,1c067d47740aae0b,8ccc3f22c02a1b16,9828,100,"9828|31452|59155|51680|9285|40353|24265|40634|31337|48045|19183|41184|17737|16311|27734|32682|32645|2986|32054|23998|41109|9028|28254|13496|18313|59422|48429|39067|9147|55530|59657|44943|26283|32858|29955|22028|50998|7123|30574|40263|57783|40823|50699|3124|50543|44118|29313|38746|51000|54567|29255|58330|42134|6224|51273|29554|46296|27079|58519|24317|42825|15034|42858|22416|1406|50444|7908|18942|23576|19352|33823|12589|59804|2297|48686|16701|30022|53466|39960|30568|515|21502|8502|38758|24108|41916|27604|32950|2409|24597|37603|8551|50678|47773|2748|44234|21041|22030|21465|46030",0.76153801940744992,0.76177120710008495,0.00023318769263502848,canonical_raw_float64_squared_L2
166,2590,601a656e688977df,a280a423d9fe2163,9846,100,"9846|4547|7163|27065|3499|32854|54484|47650|41299|40538|50110|51553|667|35573|3970|50986|31492|35099|1760|29098|961|19917|38287|15259|53056|42408|40049|15941|59879|59779|55281|52442|9782|19108|6855|43425|24835|11398|59161|16935|53238|2575|41782|26029|33082|43529|1269|3853|37089|9020|8254|6852|13708|13932|57266|58141|16742|47878|15338|26867|49776|11635|52500|53606|53179|50236|44110|58588|43478|5355|30292|27494|12370|33039|35615|11526|46885|29161|32869|387|8905|78|40760|10909|12657|31840|37442|28186|26946|31160|18904|3178|20930|15789|25839|54704|46490|21435|55885|34322",0.59422651310415475,0.59466602487088793,0.00043951176673318049,canonical_raw_float64_squared_L2
167,1959,ad0c815192ffc59a,c9e6e45bdd1af074,9887,100,"9887|53698|54351|24365|616|34744|54002|28200|42881|1471|39127|30638|42264|54146|30158|33909|22230|35678|39705|29356|8236|33524|363|46646|21568|29762|39507|20572|37683|31585|2077|26044|19093|31084|34917|44260|26566|14319|23473|45458|50953|42245|12781|57177|38230|2069|13704|223|45265|41348|48109|18558|35937|6969|51927|10161|48052|48408|37741|2389|25869|9478|26929|22684|12109|47374|21485|55854|21363|12419|9082|48069|35516|6528|57508|56621|52071|58536|38821|8331|10916|39025|30817|41636|58594|29126|17364|40746|16270|20180|54106|14284|59897|34711|29522|31519|46576|19703|59119|15730",0.50690684148330378,0.50705165169346933,0.00014481021016554685,canonical_raw_float64_squared_L2
168,1773,f4a25e6be5223f01,1f201a8d16b4097a,9948,100,"9948|20741|34113|43767|3358|5909|37760|42550|1644|49315|15282|35969|41205|43051|47351|16654|56307|46360|35513|8534|54620|18843|36680|14426|30952|58912|12925|49649|37467|10685|29816|49431|11262|56870|52171|43365|3953|28409|24911|52845|4639|44576|58237|37882|38692|38851|6642|32878|39356|34946|26661|45256|52652|7897|35816|32658|44300|7304|49474|55211|33454|44354|33975|17037|42964|6110|21176|14172|27230|34352|21595|43275|51473|5367|9231|45065|26370|4175|17664|12845|29196|46165|44550|5119|39194|59372|53985|59103|36385|30206|14700|22371|8885|47815|34334|15364|20018|26422|48283|33477",0.77908279049842366,0.77924803558453315,0.00016524508610948896,canonical_raw_float64_squared_L2
169,1671,defbf04359e06a1b,6ea348f8ea656c71,9970,100,"9970|24060|15129|7260|59309|22216|3997|38917|13552|53634|34550|38609|31949|44445|56698|17863|40600|41081|50467|27141|7734|55216|3714|46977|10892|24969|4216|19335|8602|32344|6016|59033|52596|55349|17782|14431|4569|12780|49814|50877|9635|39420|52836|17663|339|7967|14669|55203|51306|50464|38697|4487|38095|37733|24434|39332|18156|45676|11507|47278|24719|24193|55251|37862|33747|12225|59553|47840|10216|43316|2244|32747|54641|37750|14910|44046|34565|6577|13610|46867|11902|28537|28872|54837|19319|31439|9164|38696|28612|46628|28350|58467|7055|34771|44904|25211|12449|31852|57393|53606",0.74394998875235585,0.74545763842883817,0.0015076496764823144,canonical_raw_float64_squared_L2
170,2071,dcaad0647520b250,4cf35dfd09083703,9981,100,"9981|39246|19802|5709|22259|34291|6827|26553|642|2985|53316|25876|9750|2947|1042|8984|6481|22201|31569|36618|3099|18804|40440|43246|56286|28666|9156|49241|23492|35164|32478|1179|17505|40251|42143|58981|49564|31637|14102|47859|47996|1215|14611|7821|9994|24310|43573|55226|39162|31718|38803|38128|4037|27910|46747|13499|16876|41655|21482|33209|38962|16220|57059|41187|56811|39884|56841|254|34372|38891|40450|4736|57614|38191|6677|17001|41129|39743|9532|13715|32898|53952|42023|20544|31444|47864|29353|18800|29852|30352|31722|15195|47372|27712|44404|43566|37615|7829|4915|7482",0.64993335511974504,0.6502399717194739,0.00030661659972885946,canonical_raw_float64_squared_L2
