evaluation_row	IDENTITY_ADAPTIVE_adjusted_unscaled_sse	IDENTITY_ADAPTIVE_nearest_sse	IDENTITY_ADAPTIVE_rescaled_sse	IDENTITY_UNIFORM_adjusted_unscaled_sse	IDENTITY_UNIFORM_nearest_sse	IDENTITY_UNIFORM_rescaled_sse	QR_ADAPTIVE_adjusted_unscaled_sse	QR_ADAPTIVE_nearest_sse	QR_ADAPTIVE_rescaled_sse	QR_UNIFORM_adjusted_unscaled_sse	QR_UNIFORM_nearest_sse	QR_UNIFORM_rescaled_sse
7025	394.6446318876113	393.6458826075321	399.3009092847793	394.6446318876113	393.6458826075321	399.3009092847793	269.8861162076947	254.6960450191969	249.4608483304353	269.8861162076947	254.6960450191969	249.4608483304353
7026	365.78890294854364	261.10625091507836	231.88825426095457	365.78890294854364	261.10625091507836	231.88825426095457	243.99253784103638	243.60810050659802	243.48819719853455	243.99253784103638	243.60810050659802	243.48819719853455
7027	1448.2901072081559	1323.3530369390219	1287.047384995246	1448.2901072081559	1323.3530369390219	1287.047384995246	429.8372413600211	426.2537785744177	410.9439887132062	429.8372413600211	426.2537785744177	410.9439887132062
7028	529.6500369687813	529.1978649079858	535.3481472642663	529.6500369687813	529.1978649079858	535.3481472642663	1409.3369192793348	805.1962374106513	679.3251363984444	1409.3369192793348	805.1962374106513	679.3251363984444
7029	505.82969414413765	496.44131536021587	495.57560647211193	505.82969414413765	496.44131536021587	495.57560647211193	289.0803061181298	256.2600385633353	238.34065903890462	289.0803061181298	256.2600385633353	238.34065903890462
7030	572.2329423947604	572.1406268807509	576.8554766548506	572.2329423947604	572.1406268807509	576.8554766548506	510.21791095160575	440.0305712796619	412.4965271905594	510.21791095160575	440.0305712796619	412.4965271905594
7031	1252.8992226402802	935.7001758323199	801.8300417743499	1252.8992226402802	935.7001758323199	801.8300417743499	738.1190232056485	733.7142453320888	736.8890943672659	738.1190232056485	733.7142453320888	736.8890943672659
7032	507.46576710814605	507.46576710814605	514.4227536008146	507.46576710814605	507.46576710814605	514.4227536008146	463.82105164973416	458.3006866069456	460.0951192394732	463.82105164973416	458.3006866069456	460.0951192394732
7033	554.9067663031603	498.07469241887355	467.69306771027766	554.9067663031603	498.07469241887355	467.69306771027766	456.60945324269403	444.8737919357943	415.89585408034867	456.60945324269403	444.8737919357943	415.89585408034867
7034	625.5411317818209	614.871039753479	596.8260083619537	625.5411317818209	614.871039753479	596.8260083619537	541.9320842782573	541.3436699918547	545.6316453127517	541.9320842782573	541.3436699918547	545.6316453127517
7035	1281.2449674846148	1280.273791417073	1302.4379930760356	1281.2449674846148	1280.273791417073	1302.4379930760356	649.6856017622787	648.7240388475514	650.0908544395988	649.6856017622787	648.7240388475514	650.0908544395988
7036	904.905446378192	903.4385020652605	907.242979578177	904.905446378192	903.4385020652605	907.242979578177	421.8259580956425	419.99008192503527	422.8192728876363	421.8259580956425	419.99008192503527	422.8192728876363
7037	590.4732983269673	559.1395194279899	558.7896004700773	590.4732983269673	559.1395194279899	558.7896004700773	504.23655624300994	504.23655624300994	508.3609105334158	504.23655624300994	504.23655624300994	508.3609105334158
7038	757.1652235106395	709.8217668193521	702.6096763177118	757.1652235106395	709.8217668193521	702.6096763177118	222.45833583409916	222.45833583409916	223.88097450538856	222.45833583409916	222.45833583409916	223.88097450538856
7039	1480.3285247516746	1171.2570444165235	1102.0979136224453	1480.3285247516746	1171.2570444165235	1102.0979136224453	1828.6656575345635	1067.7773585879859	851.6078315076463	1828.6656575345635	1067.7773585879859	851.6078315076463
7040	658.8147599099907	645.3124419795681	643.8983336990195	658.8147599099907	645.3124419795681	643.8983336990195	467.8552307606898	467.8552307606898	471.7289270813427	467.8552307606898	467.8552307606898	471.7289270813427
7041	941.053191170084	885.6936268534067	840.0328806114032	941.053191170084	885.6936268534067	840.0328806114032	1561.5560535409747	934.2607713866628	786.3585962783172	1561.5560535409747	934.2607713866628	786.3585962783172
