evaluation_row	IDENTITY_ADAPTIVE_adjusted_unscaled_sse	IDENTITY_ADAPTIVE_nearest_sse	IDENTITY_ADAPTIVE_rescaled_sse	IDENTITY_UNIFORM_adjusted_unscaled_sse	IDENTITY_UNIFORM_nearest_sse	IDENTITY_UNIFORM_rescaled_sse	QR_ADAPTIVE_adjusted_unscaled_sse	QR_ADAPTIVE_nearest_sse	QR_ADAPTIVE_rescaled_sse	QR_UNIFORM_adjusted_unscaled_sse	QR_UNIFORM_nearest_sse	QR_UNIFORM_rescaled_sse
36	0.0035971449602037915	0.0031817266942822343	0.0029989442988762128	0.0035971449602037915	0.0031817266942822343	0.0029989442988762128	0.0036532562052586973	0.002866274607672848	0.0026355960915005255	0.0036532562052586973	0.002866274607672848	0.0026355960915005255
37	0.04832478893127392	0.023941586912822426	0.016455164158476355	0.04832478893127392	0.023941586912822426	0.016455164158476355	0.01912093118671611	0.016432728934050567	0.015210653747060557	0.01912093118671611	0.016432728934050567	0.015210653747060557
38	0.010227529614954019	0.007952381243242016	0.006736168580533462	0.010227529614954019	0.007952381243242016	0.006736168580533462	0.009233406201869106	0.006997352473330134	0.005919947032665218	0.009233406201869106	0.006997352473330134	0.005919947032665218
39	0.00717453070264917	0.006334477661810705	0.005826875899011617	0.00717453070264917	0.006334477661810705	0.005826875899011617	0.008380090681384983	0.006360391177029928	0.005590855347201049	0.008380090681384983	0.006360391177029928	0.005590855347201049
40	0.02412605591487759	0.013574313417798337	0.010500717797568683	0.02412605591487759	0.013574313417798337	0.010500717797568683	0.012838346525880872	0.010131350878393938	0.008978514565993053	0.012838346525880872	0.010131350878393938	0.008978514565993053
41	0.021232556413783632	0.015165845597264308	0.012640293722485249	0.021232556413783632	0.015165845597264308	0.012640293722485249	0.026681299790348636	0.01609765982472281	0.012943900677673236	0.026681299790348636	0.01609765982472281	0.012943900677673236
42	0.012265720800866686	0.009421866223778826	0.008441048495672938	0.012265720800866686	0.009421866223778826	0.008441048495672938	0.020287007989661078	0.012218513257483127	0.00853083940997812	0.020287007989661078	0.012218513257483127	0.00853083940997812
43	0.009542637556036803	0.007597887201811743	0.006704305741550035	0.009542637556036803	0.007597887201811743	0.006704305741550035	0.013101903966207086	0.00789445150631	0.006549512713917675	0.013101903966207086	0.00789445150631	0.006549512713917675
44	0.01213371103329658	0.007575775826934669	0.006252226892618605	0.01213371103329658	0.007575775826934669	0.006252226892618605	0.009589056095914657	0.006803317016758579	0.0059768780777843915	0.009589056095914657	0.006803317016758579	0.0059768780777843915
45	0.013677018288104876	0.007919803539568854	0.0061987139084023445	0.013677018288104876	0.007919803539568854	0.0061987139084023445	0.00830216263510807	0.006031013898220851	0.005351215435123702	0.00830216263510807	0.006031013898220851	0.005351215435123702
