dataset	dimensions	fold	segment	rotation	pair	bits_per_coordinate	fit_nearest_sse
gist	960	A_TO_B	2	IDENTITY	28	6	0.007103818513930589
gist	960	A_TO_B	2	IDENTITY	28	7	0.0017577194419023674
gist	960	A_TO_B	2	IDENTITY	28	8	0.0004386811874278086
gist	960	A_TO_B	2	IDENTITY	28	9	0.00010979745919877318
gist	960	A_TO_B	2	IDENTITY	28	10	2.6972324391196978e-05
gist	960	A_TO_B	2	IDENTITY	28	11	6.951692433331491e-06
gist	960	A_TO_B	2	IDENTITY	29	1	9.398905356961297
gist	960	A_TO_B	2	IDENTITY	29	2	1.8684772873564393
gist	960	A_TO_B	2	IDENTITY	29	3	0.441882780715153
gist	960	A_TO_B	2	IDENTITY	29	4	0.11151702475935121
gist	960	A_TO_B	2	IDENTITY	29	5	0.027734361498447904
gist	960	A_TO_B	2	IDENTITY	29	6	0.006900352439574818
gist	960	A_TO_B	2	IDENTITY	29	7	0.001753503819646987
gist	960	A_TO_B	2	IDENTITY	29	8	0.00043312389580455043
gist	960	A_TO_B	2	IDENTITY	29	9	0.00011034325281359602
gist	960	A_TO_B	2	IDENTITY	29	10	2.716722731997677e-05
gist	960	A_TO_B	2	IDENTITY	29	11	6.881715717970064e-06
gist	960	A_TO_B	2	IDENTITY	30	1	8.943744397910999
gist	960	A_TO_B	2	IDENTITY	30	2	1.8374047084263196
gist	960	A_TO_B	2	IDENTITY	30	3	0.4446744867562244
gist	960	A_TO_B	2	IDENTITY	30	4	0.11326037431293069
gist	960	A_TO_B	2	IDENTITY	30	5	0.027710427392487882
gist	960	A_TO_B	2	IDENTITY	30	6	0.007049573646772268
gist	960	A_TO_B	2	IDENTITY	30	7	0.0017367570362048304
gist	960	A_TO_B	2	IDENTITY	30	8	0.000431782502110628
gist	960	A_TO_B	2	IDENTITY	30	9	0.00010979687555520762
gist	960	A_TO_B	2	IDENTITY	30	10	2.762645269915827e-05
gist	960	A_TO_B	2	IDENTITY	30	11	6.73109524575829e-06
gist	960	A_TO_B	2	IDENTITY	31	1	9.074249248793247
gist	960	A_TO_B	2	IDENTITY	31	2	1.8331936187554574
gist	960	A_TO_B	2	IDENTITY	31	3	0.45711699312612397
gist	960	A_TO_B	2	IDENTITY	31	4	0.11227017569279586
gist	960	A_TO_B	2	IDENTITY	31	5	0.027763150015908077
gist	960	A_TO_B	2	IDENTITY	31	6	0.006864715348927677
gist	960	A_TO_B	2	IDENTITY	31	7	0.0017749778654570412
gist	960	A_TO_B	2	IDENTITY	31	8	0.00044222071317863605
gist	960	A_TO_B	2	IDENTITY	31	9	0.00010886841012399598
gist	960	A_TO_B	2	IDENTITY	31	10	2.6994905578840427e-05
gist	960	A_TO_B	2	IDENTITY	31	11	6.928678066155234e-06
gist	960	A_TO_B	2	IDENTITY	32	1	9.165854700246534
gist	960	A_TO_B	2	IDENTITY	32	2	1.8246594080200893
gist	960	A_TO_B	2	IDENTITY	32	3	0.4407654562631264
gist	960	A_TO_B	2	IDENTITY	32	4	0.10957028081921669
gist	960	A_TO_B	2	IDENTITY	32	5	0.0279407778887889
gist	960	A_TO_B	2	IDENTITY	32	6	0.006895168093443261
gist	960	A_TO_B	2	IDENTITY	32	7	0.0017260799968293005
gist	960	A_TO_B	2	IDENTITY	32	8	0.0004266103312966527
gist	960	A_TO_B	2	IDENTITY	32	9	0.00010893377949821213
gist	960	A_TO_B	2	IDENTITY	32	10	2.695014218873511e-05
gist	960	A_TO_B	2	IDENTITY	32	11	6.737392953788045e-06
gist	960	A_TO_B	2	IDENTITY	33	1	9.282309818449239
gist	960	A_TO_B	2	IDENTITY	33	2	1.876184128938715
gist	960	A_TO_B	2	IDENTITY	33	3	0.4480223406828875
gist	960	A_TO_B	2	IDENTITY	33	4	0.11047387029071289
gist	960	A_TO_B	2	IDENTITY	33	5	0.027325161018937307
gist	960	A_TO_B	2	IDENTITY	33	6	0.006851850517252714
gist	960	A_TO_B	2	IDENTITY	33	7	0.0017379071055657295
gist	960	A_TO_B	2	IDENTITY	33	8	0.0004254650531155674
gist	960	A_TO_B	2	IDENTITY	33	9	0.0001085084431917273
gist	960	A_TO_B	2	IDENTITY	33	10	2.7237901229593442e-05
gist	960	A_TO_B	2	IDENTITY	33	11	6.864795518795478e-06
gist	960	A_TO_B	2	IDENTITY	34	1	9.448941438123018
gist	960	A_TO_B	2	IDENTITY	34	2	1.8871230251056905
gist	960	A_TO_B	2	IDENTITY	34	3	0.441607094196598
gist	960	A_TO_B	2	IDENTITY	34	4	0.11094393297169493
gist	960	A_TO_B	2	IDENTITY	34	5	0.028144569828429878
gist	960	A_TO_B	2	IDENTITY	34	6	0.006801205620125032
gist	960	A_TO_B	2	IDENTITY	34	7	0.0017485359006219907
gist	960	A_TO_B	2	IDENTITY	34	8	0.00042967470532107385
gist	960	A_TO_B	2	IDENTITY	34	9	0.00010752203370191698
gist	960	A_TO_B	2	IDENTITY	34	10	2.735941412056201e-05
gist	960	A_TO_B	2	IDENTITY	34	11	6.823164331434063e-06
gist	960	A_TO_B	2	IDENTITY	35	1	9.507949517877957
gist	960	A_TO_B	2	IDENTITY	35	2	1.8911533226412018
gist	960	A_TO_B	2	IDENTITY	35	3	0.4446830191887093
gist	960	A_TO_B	2	IDENTITY	35	4	0.10969371043605303
gist	960	A_TO_B	2	IDENTITY	35	5	0.028200156230821827
gist	960	A_TO_B	2	IDENTITY	35	6	0.006908423975219472
gist	960	A_TO_B	2	IDENTITY	35	7	0.0017570454610725888
gist	960	A_TO_B	2	IDENTITY	35	8	0.0004360953575675776
gist	960	A_TO_B	2	IDENTITY	35	9	0.00010991842886188723
gist	960	A_TO_B	2	IDENTITY	35	10	2.7439593926405533e-05
gist	960	A_TO_B	2	IDENTITY	35	11	6.751032865240936e-06
gist	960	A_TO_B	2	IDENTITY	36	1	9.717295392171227
gist	960	A_TO_B	2	IDENTITY	36	2	1.9182677659179597
gist	960	A_TO_B	2	IDENTITY	36	3	0.45833689272074424
gist	960	A_TO_B	2	IDENTITY	36	4	0.11307893202497148
gist	960	A_TO_B	2	IDENTITY	36	5	0.02776356783814684
gist	960	A_TO_B	2	IDENTITY	36	6	0.007115536041551695
gist	960	A_TO_B	2	IDENTITY	36	7	0.0017342500711577651
gist	960	A_TO_B	2	IDENTITY	36	8	0.00043807114287985514
gist	960	A_TO_B	2	IDENTITY	36	9	0.00010890706453972467
gist	960	A_TO_B	2	IDENTITY	36	10	2.710801356059308e-05
gist	960	A_TO_B	2	IDENTITY	36	11	6.801739765312735e-06
gist	960	A_TO_B	2	IDENTITY	37	1	9.632215191718494
gist	960	A_TO_B	2	IDENTITY	37	2	1.9025479717352896
gist	960	A_TO_B	2	IDENTITY	37	3	0.4546035868121845
gist	960	A_TO_B	2	IDENTITY	37	4	0.11369859701979426
gist	960	A_TO_B	2	IDENTITY	37	5	0.027928398848756055
gist	960	A_TO_B	2	IDENTITY	37	6	0.007079216271794554
gist	960	A_TO_B	2	IDENTITY	37	7	0.001737706982560744
gist	960	A_TO_B	2	IDENTITY	37	8	0.0004306214467472275
gist	960	A_TO_B	2	IDENTITY	37	9	0.00011032416980900183
gist	960	A_TO_B	2	IDENTITY	37	10	2.700180127138438e-05
gist	960	A_TO_B	2	IDENTITY	37	11	6.952100533745588e-06
gist	960	A_TO_B	2	IDENTITY	38	1	9.678416674865131
gist	960	A_TO_B	2	IDENTITY	38	2	1.9247061027310162
gist	960	A_TO_B	2	IDENTITY	38	3	0.4494592617321595
gist	960	A_TO_B	2	IDENTITY	38	4	0.11342416145503127
gist	960	A_TO_B	2	IDENTITY	38	5	0.02833484568187151
gist	960	A_TO_B	2	IDENTITY	38	6	0.006884529907920395
gist	960	A_TO_B	2	IDENTITY	38	7	0.0017495764342875374
gist	960	A_TO_B	2	IDENTITY	38	8	0.0004399732613732652
gist	960	A_TO_B	2	IDENTITY	38	9	0.00010824652809200771
gist	960	A_TO_B	2	IDENTITY	38	10	2.7571260853054913e-05
gist	960	A_TO_B	2	IDENTITY	38	11	6.893413804035369e-06
gist	960	A_TO_B	2	IDENTITY	39	1	9.458236660295425
gist	960	A_TO_B	2	IDENTITY	39	2	1.9022245820652177
gist	960	A_TO_B	2	IDENTITY	39	3	0.45442771986437824
gist	960	A_TO_B	2	IDENTITY	39	4	0.1125830810041519
gist	960	A_TO_B	2	IDENTITY	39	5	0.027975423249340027
gist	960	A_TO_B	2	IDENTITY	39	6	0.0070653084939996166
gist	960	A_TO_B	2	IDENTITY	39	7	0.0017602405248299095
gist	960	A_TO_B	2	IDENTITY	39	8	0.00043776190854332645
gist	960	A_TO_B	2	IDENTITY	39	9	0.00010958657392026654
gist	960	A_TO_B	2	IDENTITY	39	10	2.7847597581317742e-05
gist	960	A_TO_B	2	IDENTITY	39	11	6.897867460047834e-06
gist	960	A_TO_B	2	IDENTITY	40	1	9.602966670444047
gist	960	A_TO_B	2	IDENTITY	40	2	1.8717446313659407
gist	960	A_TO_B	2	IDENTITY	40	3	0.44307049418312117
gist	960	A_TO_B	2	IDENTITY	40	4	0.1097889254630177
gist	960	A_TO_B	2	IDENTITY	40	5	0.027997178206237892
gist	960	A_TO_B	2	IDENTITY	40	6	0.0070859443652662195
gist	960	A_TO_B	2	IDENTITY	40	7	0.0017592017378061271
gist	960	A_TO_B	2	IDENTITY	40	8	0.00043942854717704554
gist	960	A_TO_B	2	IDENTITY	40	9	0.00010900692125423298
gist	960	A_TO_B	2	IDENTITY	40	10	2.7257548258006943e-05
gist	960	A_TO_B	2	IDENTITY	40	11	6.916643560892071e-06
gist	960	A_TO_B	2	IDENTITY	41	1	9.460742496337714
gist	960	A_TO_B	2	IDENTITY	41	2	1.8475160759071192
gist	960	A_TO_B	2	IDENTITY	41	3	0.4402483050651724
gist	960	A_TO_B	2	IDENTITY	41	4	0.10986283999361911
gist	960	A_TO_B	2	IDENTITY	41	5	0.027945708401905207
gist	960	A_TO_B	2	IDENTITY	41	6	0.006998160814281183
gist	960	A_TO_B	2	IDENTITY	41	7	0.0017399694396951883
gist	960	A_TO_B	2	IDENTITY	41	8	0.0004326195384820952
gist	960	A_TO_B	2	IDENTITY	41	9	0.00010885805081366722
gist	960	A_TO_B	2	IDENTITY	41	10	2.712098210808863e-05
gist	960	A_TO_B	2	IDENTITY	41	11	6.844914409897145e-06
gist	960	A_TO_B	2	IDENTITY	42	1	9.529124738748362
gist	960	A_TO_B	2	IDENTITY	42	2	1.8675966457491464
gist	960	A_TO_B	2	IDENTITY	42	3	0.45136447572133875
gist	960	A_TO_B	2	IDENTITY	42	4	0.10931662004637548
gist	960	A_TO_B	2	IDENTITY	42	5	0.027733475887014185
gist	960	A_TO_B	2	IDENTITY	42	6	0.006916721456950065
gist	960	A_TO_B	2	IDENTITY	42	7	0.0017536785105300018
gist	960	A_TO_B	2	IDENTITY	42	8	0.0004399647372219254
gist	960	A_TO_B	2	IDENTITY	42	9	0.00010731705204910792
gist	960	A_TO_B	2	IDENTITY	42	10	2.703076375231605e-05
gist	960	A_TO_B	2	IDENTITY	42	11	6.713770533958983e-06
gist	960	A_TO_B	2	IDENTITY	43	1	9.56170800205098
gist	960	A_TO_B	2	IDENTITY	43	2	1.867545258136854
gist	960	A_TO_B	2	IDENTITY	43	3	0.4424029998470638
gist	960	A_TO_B	2	IDENTITY	43	4	0.11132181650362823
gist	960	A_TO_B	2	IDENTITY	43	5	0.02790095242659417
gist	960	A_TO_B	2	IDENTITY	43	6	0.007005687362562815
gist	960	A_TO_B	2	IDENTITY	43	7	0.0017455589670643114
gist	960	A_TO_B	2	IDENTITY	43	8	0.00043600687404974357
gist	960	A_TO_B	2	IDENTITY	43	9	0.0001095385372871068
gist	960	A_TO_B	2	IDENTITY	43	10	2.6633325806644447e-05
gist	960	A_TO_B	2	IDENTITY	43	11	6.780428272036602e-06
gist	960	A_TO_B	2	IDENTITY	44	1	9.40285272727765
gist	960	A_TO_B	2	IDENTITY	44	2	1.880287278689138
gist	960	A_TO_B	2	IDENTITY	44	3	0.4454829389661568
gist	960	A_TO_B	2	IDENTITY	44	4	0.11208635279692872
gist	960	A_TO_B	2	IDENTITY	44	5	0.027361065060399693
gist	960	A_TO_B	2	IDENTITY	44	6	0.006921891866245865
gist	960	A_TO_B	2	IDENTITY	44	7	0.0017348478704789635
gist	960	A_TO_B	2	IDENTITY	44	8	0.00042188740088392205
gist	960	A_TO_B	2	IDENTITY	44	9	0.00010762007563800818
gist	960	A_TO_B	2	IDENTITY	44	10	2.68827109593135e-05
gist	960	A_TO_B	2	IDENTITY	44	11	6.820325468607951e-06
gist	960	A_TO_B	2	IDENTITY	45	1	9.231262922502099
gist	960	A_TO_B	2	IDENTITY	45	2	1.81577573207419
gist	960	A_TO_B	2	IDENTITY	45	3	0.4480234972027731
gist	960	A_TO_B	2	IDENTITY	45	4	0.11244668424802581
gist	960	A_TO_B	2	IDENTITY	45	5	0.028259949250144543
gist	960	A_TO_B	2	IDENTITY	45	6	0.006895668546979871
gist	960	A_TO_B	2	IDENTITY	45	7	0.0017334675597003005
gist	960	A_TO_B	2	IDENTITY	45	8	0.0004312579642082435
gist	960	A_TO_B	2	IDENTITY	45	9	0.00010804879753852966
gist	960	A_TO_B	2	IDENTITY	45	10	2.6782248710078267e-05
gist	960	A_TO_B	2	IDENTITY	45	11	6.767001344854454e-06
gist	960	A_TO_B	2	IDENTITY	46	1	9.623051504028345
gist	960	A_TO_B	2	IDENTITY	46	2	1.8665968023977884
gist	960	A_TO_B	2	IDENTITY	46	3	0.4430325786142179
gist	960	A_TO_B	2	IDENTITY	46	4	0.11113553346696871
gist	960	A_TO_B	2	IDENTITY	46	5	0.027693342929734337
gist	960	A_TO_B	2	IDENTITY	46	6	0.006830926269880488
gist	960	A_TO_B	2	IDENTITY	46	7	0.0017289369040788454
gist	960	A_TO_B	2	IDENTITY	46	8	0.0004318256859235923
gist	960	A_TO_B	2	IDENTITY	46	9	0.00010874222189200359
gist	960	A_TO_B	2	IDENTITY	46	10	2.7240314375131647e-05
gist	960	A_TO_B	2	IDENTITY	46	11	6.724277741263119e-06
gist	960	A_TO_B	2	IDENTITY	47	1	9.444605696591092
gist	960	A_TO_B	2	IDENTITY	47	2	1.8321699697916027
gist	960	A_TO_B	2	IDENTITY	47	3	0.44426020224513785
gist	960	A_TO_B	2	IDENTITY	47	4	0.11193405432850075
gist	960	A_TO_B	2	IDENTITY	47	5	0.027761182151217888
gist	960	A_TO_B	2	IDENTITY	47	6	0.006910987661439356
gist	960	A_TO_B	2	IDENTITY	47	7	0.0017208200306029204
gist	960	A_TO_B	2	IDENTITY	47	8	0.00043320528823589916
gist	960	A_TO_B	2	IDENTITY	47	9	0.0001076240282622782
gist	960	A_TO_B	2	IDENTITY	47	10	2.666601704932157e-05
gist	960	A_TO_B	2	IDENTITY	47	11	6.72946396981588e-06
gist	960	A_TO_B	2	IDENTITY	48	1	9.553239650769918
gist	960	A_TO_B	2	IDENTITY	48	2	1.8576101816559052
gist	960	A_TO_B	2	IDENTITY	48	3	0.4401405413676699
gist	960	A_TO_B	2	IDENTITY	48	4	0.11069091537888409
gist	960	A_TO_B	2	IDENTITY	48	5	0.02780098992626757
gist	960	A_TO_B	2	IDENTITY	48	6	0.006879131123460989
gist	960	A_TO_B	2	IDENTITY	48	7	0.0017490283165959707
gist	960	A_TO_B	2	IDENTITY	48	8	0.00043498899618900176
gist	960	A_TO_B	2	IDENTITY	48	9	0.0001063741585024869
gist	960	A_TO_B	2	IDENTITY	48	10	2.6809106833815205e-05
gist	960	A_TO_B	2	IDENTITY	48	11	6.7822404949076566e-06
gist	960	A_TO_B	2	IDENTITY	49	1	9.388547535881818
gist	960	A_TO_B	2	IDENTITY	49	2	1.8615138888981664
gist	960	A_TO_B	2	IDENTITY	49	3	0.44537659438079963
gist	960	A_TO_B	2	IDENTITY	49	4	0.11077547281869017
gist	960	A_TO_B	2	IDENTITY	49	5	0.027613851049513534
gist	960	A_TO_B	2	IDENTITY	49	6	0.006987902357356106
gist	960	A_TO_B	2	IDENTITY	49	7	0.0017416201743727204
gist	960	A_TO_B	2	IDENTITY	49	8	0.0004413868348481227
gist	960	A_TO_B	2	IDENTITY	49	9	0.00010894363383411848
gist	960	A_TO_B	2	IDENTITY	49	10	2.725893065446097e-05
gist	960	A_TO_B	2	IDENTITY	49	11	6.735711029726016e-06
gist	960	A_TO_B	2	IDENTITY	50	1	9.54605488295351
gist	960	A_TO_B	2	IDENTITY	50	2	1.8647324210532572
gist	960	A_TO_B	2	IDENTITY	50	3	0.4459481076330803
gist	960	A_TO_B	2	IDENTITY	50	4	0.1104314038660371
gist	960	A_TO_B	2	IDENTITY	50	5	0.027560244444975967
gist	960	A_TO_B	2	IDENTITY	50	6	0.006893174539773154
gist	960	A_TO_B	2	IDENTITY	50	7	0.0017285837117412889
gist	960	A_TO_B	2	IDENTITY	50	8	0.0004289016522735464
gist	960	A_TO_B	2	IDENTITY	50	9	0.00010786881211917458
gist	960	A_TO_B	2	IDENTITY	50	10	2.6933384918513927e-05
gist	960	A_TO_B	2	IDENTITY	50	11	6.829683874210862e-06
gist	960	A_TO_B	2	IDENTITY	51	1	9.762600362072163
gist	960	A_TO_B	2	IDENTITY	51	2	1.878390713933696
gist	960	A_TO_B	2	IDENTITY	51	3	0.4466688970696228
gist	960	A_TO_B	2	IDENTITY	51	4	0.11118155795784603
gist	960	A_TO_B	2	IDENTITY	51	5	0.027522640371418345
gist	960	A_TO_B	2	IDENTITY	51	6	0.007082116991989055
gist	960	A_TO_B	2	IDENTITY	51	7	0.0017657521287026546
gist	960	A_TO_B	2	IDENTITY	51	8	0.00043196160796712317
gist	960	A_TO_B	2	IDENTITY	51	9	0.00010856504302737318
gist	960	A_TO_B	2	IDENTITY	51	10	2.678511796404674e-05
gist	960	A_TO_B	2	IDENTITY	51	11	6.693890629724078e-06
gist	960	A_TO_B	2	IDENTITY	52	1	9.935883552836602
gist	960	A_TO_B	2	IDENTITY	52	2	1.9040225817238836
gist	960	A_TO_B	2	IDENTITY	52	3	0.4483251826704189
gist	960	A_TO_B	2	IDENTITY	52	4	0.1081798444730823
gist	960	A_TO_B	2	IDENTITY	52	5	0.027416492444723408
gist	960	A_TO_B	2	IDENTITY	52	6	0.006914282456482796
gist	960	A_TO_B	2	IDENTITY	52	7	0.001730565497081534
gist	960	A_TO_B	2	IDENTITY	52	8	0.00043160966877508203
gist	960	A_TO_B	2	IDENTITY	52	9	0.00010764740046069598
gist	960	A_TO_B	2	IDENTITY	52	10	2.735748369307142e-05
gist	960	A_TO_B	2	IDENTITY	52	11	6.732535276320502e-06
gist	960	A_TO_B	2	IDENTITY	53	1	9.979241732816952
gist	960	A_TO_B	2	IDENTITY	53	2	1.927343099707868
gist	960	A_TO_B	2	IDENTITY	53	3	0.4564942510279507
gist	960	A_TO_B	2	IDENTITY	53	4	0.11203762005214303
gist	960	A_TO_B	2	IDENTITY	53	5	0.028022020694962135
gist	960	A_TO_B	2	IDENTITY	53	6	0.00688940699806839
gist	960	A_TO_B	2	IDENTITY	53	7	0.0017549878244045307
gist	960	A_TO_B	2	IDENTITY	53	8	0.00042989271426556203
gist	960	A_TO_B	2	IDENTITY	53	9	0.00010795163223585121
gist	960	A_TO_B	2	IDENTITY	53	10	2.711179796582134e-05
gist	960	A_TO_B	2	IDENTITY	53	11	6.806744278213167e-06
gist	960	A_TO_B	2	IDENTITY	54	1	9.6133961275226
gist	960	A_TO_B	2	IDENTITY	54	2	1.8494488284704511
gist	960	A_TO_B	2	IDENTITY	54	3	0.4444540352703884
gist	960	A_TO_B	2	IDENTITY	54	4	0.11095337978861247
gist	960	A_TO_B	2	IDENTITY	54	5	0.02799605343112318
gist	960	A_TO_B	2	IDENTITY	54	6	0.00701784670063852
gist	960	A_TO_B	2	IDENTITY	54	7	0.0017357601338918484
gist	960	A_TO_B	2	IDENTITY	54	8	0.0004361373652138518
gist	960	A_TO_B	2	IDENTITY	54	9	0.00010695012497117051
gist	960	A_TO_B	2	IDENTITY	54	10	2.7116346822185567e-05
gist	960	A_TO_B	2	IDENTITY	54	11	6.7677529078140615e-06
gist	960	A_TO_B	2	IDENTITY	55	1	9.435621700475917
gist	960	A_TO_B	2	IDENTITY	55	2	1.806707106749506
gist	960	A_TO_B	2	IDENTITY	55	3	0.4458998709902754
gist	960	A_TO_B	2	IDENTITY	55	4	0.11049340495461225
gist	960	A_TO_B	2	IDENTITY	55	5	0.026992793171231138
gist	960	A_TO_B	2	IDENTITY	55	6	0.006868963092405546
gist	960	A_TO_B	2	IDENTITY	55	7	0.0017160963617988097
gist	960	A_TO_B	2	IDENTITY	55	8	0.00043583820544692686
gist	960	A_TO_B	2	IDENTITY	55	9	0.00010946393769914285
gist	960	A_TO_B	2	IDENTITY	55	10	2.6848700384701242e-05
gist	960	A_TO_B	2	IDENTITY	55	11	6.657082959955099e-06
gist	960	A_TO_B	2	IDENTITY	56	1	10.010497318940722
gist	960	A_TO_B	2	IDENTITY	56	2	1.9359991253899318
gist	960	A_TO_B	2	IDENTITY	56	3	0.4438901298582293
gist	960	A_TO_B	2	IDENTITY	56	4	0.11176331362213304
gist	960	A_TO_B	2	IDENTITY	56	5	0.027828756546330498
gist	960	A_TO_B	2	IDENTITY	56	6	0.006964575733885219
gist	960	A_TO_B	2	IDENTITY	56	7	0.0017307753371271226
gist	960	A_TO_B	2	IDENTITY	56	8	0.0004345441526038628
gist	960	A_TO_B	2	IDENTITY	56	9	0.00010683469729925359
gist	960	A_TO_B	2	IDENTITY	56	10	2.7331267019694397e-05
gist	960	A_TO_B	2	IDENTITY	56	11	6.655351490104379e-06
gist	960	A_TO_B	2	IDENTITY	57	1	10.21627833102785
gist	960	A_TO_B	2	IDENTITY	57	2	1.935499121088141
gist	960	A_TO_B	2	IDENTITY	57	3	0.45696565325157423
gist	960	A_TO_B	2	IDENTITY	57	4	0.11088741697572478
gist	960	A_TO_B	2	IDENTITY	57	5	0.028531099431969173
gist	960	A_TO_B	2	IDENTITY	57	6	0.007000980217459359
gist	960	A_TO_B	2	IDENTITY	57	7	0.001748048582014802
gist	960	A_TO_B	2	IDENTITY	57	8	0.00043629833054294236
gist	960	A_TO_B	2	IDENTITY	57	9	0.00010906965599814617
gist	960	A_TO_B	2	IDENTITY	57	10	2.72961182086681e-05
gist	960	A_TO_B	2	IDENTITY	57	11	6.769663690355901e-06
gist	960	A_TO_B	2	IDENTITY	58	1	9.90455102354972
gist	960	A_TO_B	2	IDENTITY	58	2	1.9178733567671393
gist	960	A_TO_B	2	IDENTITY	58	3	0.44758973166007276
gist	960	A_TO_B	2	IDENTITY	58	4	0.1108641067044442
gist	960	A_TO_B	2	IDENTITY	58	5	0.0277386694373722
gist	960	A_TO_B	2	IDENTITY	58	6	0.007029642417775184
gist	960	A_TO_B	2	IDENTITY	58	7	0.0017567725876723528
gist	960	A_TO_B	2	IDENTITY	58	8	0.00043423581613500907
gist	960	A_TO_B	2	IDENTITY	58	9	0.00010930693750281075
gist	960	A_TO_B	2	IDENTITY	58	10	2.6661371657435748e-05
gist	960	A_TO_B	2	IDENTITY	58	11	6.635763808159423e-06
gist	960	A_TO_B	2	IDENTITY	59	1	10.280195790213128
gist	960	A_TO_B	2	IDENTITY	59	2	1.9198905361853764
gist	960	A_TO_B	2	IDENTITY	59	3	0.4525670215403282
gist	960	A_TO_B	2	IDENTITY	59	4	0.11278722438980042
gist	960	A_TO_B	2	IDENTITY	59	5	0.02792058420071371
gist	960	A_TO_B	2	IDENTITY	59	6	0.00698698631473081
gist	960	A_TO_B	2	IDENTITY	59	7	0.0017435355834699404
gist	960	A_TO_B	2	IDENTITY	59	8	0.0004297603978373703
gist	960	A_TO_B	2	IDENTITY	59	9	0.00010961313085430812
gist	960	A_TO_B	2	IDENTITY	59	10	2.7097735545222673e-05
gist	960	A_TO_B	2	IDENTITY	59	11	6.881450910144548e-06
gist	960	A_TO_B	2	IDENTITY	60	1	9.872327113906444
gist	960	A_TO_B	2	IDENTITY	60	2	1.8688497922024456
gist	960	A_TO_B	2	IDENTITY	60	3	0.4435662630475961
gist	960	A_TO_B	2	IDENTITY	60	4	0.1102620074503973
gist	960	A_TO_B	2	IDENTITY	60	5	0.027758070548910795
gist	960	A_TO_B	2	IDENTITY	60	6	0.006850795293484856
gist	960	A_TO_B	2	IDENTITY	60	7	0.0017349227660542496
gist	960	A_TO_B	2	IDENTITY	60	8	0.00042648748955019007
gist	960	A_TO_B	2	IDENTITY	60	9	0.0001055639876308143
gist	960	A_TO_B	2	IDENTITY	60	10	2.7109443587573704e-05
gist	960	A_TO_B	2	IDENTITY	60	11	6.815686700727501e-06
gist	960	A_TO_B	2	IDENTITY	61	1	9.835985724263374
gist	960	A_TO_B	2	IDENTITY	61	2	1.8790253850543641
gist	960	A_TO_B	2	IDENTITY	61	3	0.44659432518511744
gist	960	A_TO_B	2	IDENTITY	61	4	0.1114758469140994
gist	960	A_TO_B	2	IDENTITY	61	5	0.027077218164910814
gist	960	A_TO_B	2	IDENTITY	61	6	0.006807635186877853
gist	960	A_TO_B	2	IDENTITY	61	7	0.0017165443450070834
gist	960	A_TO_B	2	IDENTITY	61	8	0.0004395381318434354
gist	960	A_TO_B	2	IDENTITY	61	9	0.00010933052107118956
gist	960	A_TO_B	2	IDENTITY	61	10	2.712492647736323e-05
gist	960	A_TO_B	2	IDENTITY	61	11	6.733996657454177e-06
gist	960	A_TO_B	2	IDENTITY	62	1	10.082455954226749
gist	960	A_TO_B	2	IDENTITY	62	2	1.9057754293114908
gist	960	A_TO_B	2	IDENTITY	62	3	0.4492910998597726
gist	960	A_TO_B	2	IDENTITY	62	4	0.1125118689372407
gist	960	A_TO_B	2	IDENTITY	62	5	0.027736034590479935
gist	960	A_TO_B	2	IDENTITY	62	6	0.006960698163258814
gist	960	A_TO_B	2	IDENTITY	62	7	0.0017254896386911392
gist	960	A_TO_B	2	IDENTITY	62	8	0.00043182297630720945
gist	960	A_TO_B	2	IDENTITY	62	9	0.00010867555886259722
gist	960	A_TO_B	2	IDENTITY	62	10	2.715839230276743e-05
gist	960	A_TO_B	2	IDENTITY	62	11	6.7356952892240655e-06
gist	960	A_TO_B	2	IDENTITY	63	1	10.141754548416788
gist	960	A_TO_B	2	IDENTITY	63	2	1.902344030932162
gist	960	A_TO_B	2	IDENTITY	63	3	0.44782081187446654
gist	960	A_TO_B	2	IDENTITY	63	4	0.1119454671859909
gist	960	A_TO_B	2	IDENTITY	63	5	0.027691995942472562
gist	960	A_TO_B	2	IDENTITY	63	6	0.006956760705442564
gist	960	A_TO_B	2	IDENTITY	63	7	0.001765431449115549
gist	960	A_TO_B	2	IDENTITY	63	8	0.0004333522436590612
gist	960	A_TO_B	2	IDENTITY	63	9	0.00010855174988176332
gist	960	A_TO_B	2	IDENTITY	63	10	2.7289594647465155e-05
gist	960	A_TO_B	2	IDENTITY	63	11	6.849160475360312e-06
gist	960	A_TO_B	2	IDENTITY	64	1	9.948020067723125
gist	960	A_TO_B	2	IDENTITY	64	2	1.882383003006805
gist	960	A_TO_B	2	IDENTITY	64	3	0.44373071130348374
gist	960	A_TO_B	2	IDENTITY	64	4	0.11056858100605071
gist	960	A_TO_B	2	IDENTITY	64	5	0.027688221819474914
gist	960	A_TO_B	2	IDENTITY	64	6	0.006853943091360828
gist	960	A_TO_B	2	IDENTITY	64	7	0.001712023123202175
gist	960	A_TO_B	2	IDENTITY	64	8	0.00044761108841845533
gist	960	A_TO_B	2	IDENTITY	64	9	0.00010920977466412394
gist	960	A_TO_B	2	IDENTITY	64	10	2.6994987844456997e-05
gist	960	A_TO_B	2	IDENTITY	64	11	6.827257456871968e-06
gist	960	A_TO_B	2	IDENTITY	65	1	10.021953373835878
