dataset	stage	fold	plan	group	dim1	dim2	local_axis	bits	fit_sse	eval_sse	fit_variance	center_count	codebook_sha256
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	6	12	13	1	6	14268.54708681118	15742.945668347298	985.4534281616454	64	ec179e47489e8dba702d10cb0816002bb23eb1023efa009e523ec5697f34db89
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	6	12	13	1	7	5733.379668807697	6978.82965169801	985.4534281616454	128	c8261bb9bbe963544e5ac2a39902d436cbedfaba75321240689b004ccaf5218a
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	6	12	13	1	8	3665.951254001753	4339.6503572714955	985.4534281616454	256	c79c1fc5f20550b6774b74c43b2c11abdfed873e391b410faec4cd1eb363a2a3
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	6	12	13	1	9	1448.298603610378	2038.8788049257396	985.4534281616454	512	e403ab656a65af435abe1c495b8c362e59515860cf719c428e9a3d067839f9e0
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	7	14	15	0	1	2932795.6811061595	2853978.235048048	914.1144094109511	2	a88fb47781c192bf309e553804b11a13b26292b5dae05d3c9ac72c2f6a953114
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	7	14	15	0	2	951343.4514952928	936461.9524320979	914.1144094109511	4	b6fdc4ea582f0ef66804361f53d1428272333bc11522bf63ff67193fc3d6a56c
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	7	14	15	0	3	279458.69915712153	278368.7041622974	914.1144094109511	8	8f4114799219ed265bd6c77e274072160fa14f83d1e8fbc25a258eefa006e8f4
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	7	14	15	0	4	82753.66492857464	84241.11220221651	914.1144094109511	16	d38a020d992ccd0df1f38193dfb8a313eee477755c2d0365e4fce534288dd252
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	7	14	15	0	5	33147.70882854567	34388.134569267204	914.1144094109511	32	8150d19e28130aaa18918fcb97f37d534d05c76f7d3e688b74f1065bb1ba0a6d
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	7	14	15	0	6	13697.43330970161	15165.621484484569	914.1144094109511	64	15270fc58fa0c6fe9cf0fadaae6ec011b6f5f04e3c912fd28cd35381ee1de241
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	7	14	15	0	7	6389.865338952673	7562.970813809841	914.1144094109511	128	f69f23dc6ca55614945d2d6db517061a621015b825eb69eaeaae33f75dcdd22f
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	7	14	15	0	8	2655.910462592812	3889.8424167731728	914.1144094109511	256	89fc35fb5195651f134e9189db1de26d7eea2b9e6fca61a555010013ef8b6d8d
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	7	14	15	0	9	1505.853896111994	2484.9899308973527	914.1144094109511	512	04d97399a6bef335dc38bbf374024f2864ea35ec56dbded0d27642073d5793b5
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	7	14	15	1	1	2402971.714770764	2443327.045440195	798.3311379829959	2	b1178cc78b26588c34d33f4d5be99763c7a5356dbfec680c5230a2f51b811d2e
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	7	14	15	1	2	792417.3206260176	829259.9606617489	798.3311379829959	4	8ad0d35bfcdb0ce2f5a3b7ed759c829063b1b9a3faf586c26aa90cab700eb930
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	7	14	15	1	3	231617.423483921	249136.18686114962	798.3311379829959	8	f5b8567f054b632e11dae1e41b66eb3ccaace385a6831d265aaeff91a271b6ec
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	7	14	15	1	4	68109.05843293291	77784.85835454053	798.3311379829959	16	95505bbabe80c4882aae223b1e3cb197ce694c02f2b9cb17cf82c57ec67b7602
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	7	14	15	1	5	24648.539044426918	30025.49296398361	798.3311379829959	32	fb17e0b0680e5b7ea3e5c0fb70137a8a15c2725736e1e6b564456012dd8b26d9
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	7	14	15	1	6	9507.44312920975	14377.878488793747	798.3311379829959	64	8abde2ca3add45c884a0883fd1f67b78b40aededeecc6162bec4c137360ff578
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	7	14	15	1	7	4090.0717504697236	7983.616688390743	798.3311379829959	128	cb87ad00355f48b1089f16e7db31124be29ff0bd588ba861c2f7f5d00204e0d4
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	7	14	15	1	8	2065.0170613986193	4732.974265991814	798.3311379829959	256	c4790f1b07ffce1649b08587b001ad3e5a35b4e87c149f5119639b74875d5898
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	7	14	15	1	9	778.3119191320856	3237.3048557336847	798.3311379829959	512	9dd3d066b1e6344d39c010c0c772502091b7797f3f0cbbd6c825cd1f71b8905f
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	8	16	17	0	1	2893323.640268714	2839003.820561177	942.484159431788	2	fab45bf2c043b1d46d22fe327a6f4eb52c3ee2f0c2ec13094664d6cf08422df3
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	8	16	17	0	2	968469.0749999445	936841.981123198	942.484159431788	4	2033a695f5a6a9ebb32868cd64d7db27bac1a4187c8729d6562ce1eeb13a17c8
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	8	16	17	0	3	289382.1993440019	277226.70074706903	942.484159431788	8	217ce5f3de6b28f8329fe484aa8423fc8b9d86c778f9d0a2f73ee5207bf99438
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	8	16	17	0	4	87507.14615367261	88090.87340085563	942.484159431788	16	5def8e98bb2c87936de1f7651579feafcbdf7b09a310808edd47def90a2c9b21
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	8	16	17	0	5	32559.315084183974	34700.69545688412	942.484159431788	32	db26a043909039f518d5d2a87f84e7f909bc5d898f7df74f9f29f55c84496796
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	8	16	17	0	6	11237.748106643767	15551.125439246845	942.484159431788	64	73a220b4f17b342fd0da28e8dfd892e811a2115f85f3f4294f784cfa3fbb9d11
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	8	16	17	0	7	5223.119295312463	9599.149959554667	942.484159431788	128	8033becfed63eb60eba6d2484f2e5a693e049557c306fae57493812c5760c14c
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	8	16	17	0	8	3002.7427704082784	7236.341433880179	942.484159431788	256	c4a4ebed0fac4350c2b39fd1c6b6bc98d2f032ef60525198e7336073fd469097
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	8	16	17	0	9	1701.5300787201909	5004.6900406071445	942.484159431788	512	4782c9b99b9bab5d546f1fc6df312b09f03a22608e5d9f12ed1dceac95e3bbd5
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	8	16	17	1	1	2814840.865909174	2784041.965636393	863.8341999854875	2	e5858caf05ed8d268efd3df3827c1d36120df85f18aa39868cc439b5c769a62b
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	8	16	17	1	2	953901.9258867025	937780.7012032145	863.8341999854875	4	a98c5cba4c35f2c145a67ade5e3f46af1f7eef852b5b12608328f94ae9bc1c9a
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	8	16	17	1	3	291197.62534206716	287103.48687228665	863.8341999854875	8	f787d53a5c57dbed05d81a8c3d95569a67f7bbbec0d8b0d6846953ac2bd0570a
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	8	16	17	1	4	89743.64679271755	87613.68253185027	863.8341999854875	16	8e7e213200c6599e7c7ab06bc566d525a6e258e6ec6f2139c8709b34c1729493
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	8	16	17	1	5	35883.628116704356	35361.493045876865	863.8341999854875	32	933cf55c277929bb6c7807c019f08141c9ae918fc2220b26fc709fa80eb9cbd1
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	8	16	17	1	6	19072.80150733147	17002.435734462248	863.8341999854875	64	2d96c5a2336219f408b9c7578d4fd05ef5ab61e16e5b96b3b82448028d7d0eec
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	8	16	17	1	7	7751.796812987603	6867.676216558252	863.8341999854875	128	5ea6b1afcbc244a30e05acaf202979790a1499a1d959af663808c24d590c40dc
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	8	16	17	1	8	4721.67380650528	3438.701605764729	863.8341999854875	256	584500c05b622aef5e0ae72f68cecbcaf7a1a85dc40a5fd7c597e89a531cdd2e
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	8	16	17	1	9	2331.3567703508998	1817.4645683797107	863.8341999854875	512	0d5ea836695251ef568ff849d3f9842553c351905a5dfeb31bc6a6ff82f1f57d
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	9	18	19	0	1	2580388.6673540734	2643649.157010869	856.3837809183676	2	62c074b0d07e6de3a3ee3bc9435fecc47fede5ffb502858ecf55944dadd6a340
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	9	18	19	0	2	844046.3872649481	878980.2721789514	856.3837809183676	4	f7610f548316a46f225291c16db251c174de41baa0cc0e0aac839158387234c5
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	9	18	19	0	3	249981.5892024872	266955.2097225671	856.3837809183676	8	47441c2a4c8d5c469414cf68e581525522db37e501b89915aae6b7e8122aa3fb
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	9	18	19	0	4	76168.89862860004	83376.22746055541	856.3837809183676	16	aaaec6383ea3910f9f5baed6e7bd6a35ded048f83b458c2c03314b790c60472a
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	9	18	19	0	5	28129.42404784212	30703.57274754402	856.3837809183676	32	f8163b77f037da877e9b798e6532b027b257ade9c6ad23f353d77c4a3b61c3a2
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	9	18	19	0	6	9953.741865061813	13898.53392277803	856.3837809183676	64	10eb731db21e152125b029a7c5890d1d96e984008805b8c3bb0cdba8a4078f14
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	9	18	19	0	7	4107.51277857493	7179.268182485206	856.3837809183676	128	56d9a3e4b2667f4bbc00aad39998e0d99b3266e72ac9c370dc3b6be9809c256a
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	9	18	19	0	8	2046.8095922507227	4846.133721449093	856.3837809183676	256	fe8f8a454b3d250db6e3182f92258278d9d4abeb43e96751b6eab67a9a8203e8
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	9	18	19	0	9	1395.5605912659757	3901.1693981554754	856.3837809183676	512	b701810e5b7d5b8ba6aa67a1d389af18c609b605d87064531ba738cd4cb41ecc
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	9	18	19	1	1	2483477.4243806186	2430599.507638702	812.1861902834249	2	e12ddab5d3f260ef44e0c2d775f725bceb3b28de2be3122c502fef48e6df48af
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	9	18	19	1	2	810509.5618512282	786461.9400553271	812.1861902834249	4	c33d3e86a11c0d6e6130aa255c55cb2019c4b9dc81e94ee8be787e35b0a346b9
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	9	18	19	1	3	243691.79098994486	232410.39699194668	812.1861902834249	8	16543d3c898a243e894f65b3b064a76fc4856ef45afa6fb815d6eff9386ff513
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	9	18	19	1	4	73113.10471352554	70702.93474491284	812.1861902834249	16	6c29f7f3dde33ecfe79b848b421f4674a572f6cd05dc6c02626f2fe0c6d48cfc
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	9	18	19	1	5	29994.050697198814	25390.390290790874	812.1861902834249	32	14a1dfad1fe6f19edac4cedd9080f1dd52fb922c498e8e3cf5a09468205455a8
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	9	18	19	1	6	13799.240492372555	9907.972886615311	812.1861902834249	64	3eaaf9c30375b1fa982173d8f91c37b1db86f521e2b361a51736dab75b303a0d
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	9	18	19	1	7	6958.647298005317	4214.532590052092	812.1861902834249	128	454877f02ed17512072b9c767c35e644c584c138d8af28005cbe6b6598d0fd8a
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	9	18	19	1	8	2163.64178629789	2094.078285114443	812.1861902834249	256	df77b7b1285034d31a2786d3eb01a2bda0de4fa82c52ff2305092cbd4f085db2
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	9	18	19	1	9	857.2982993529897	1043.3731916652237	812.1861902834249	512	f9c35caf6a1a5b1fc38ebe71d67576d7a1be5504416df0dc41dee15d847e6ec6
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	10	20	21	0	1	2899904.6817395985	2862303.4695982896	931.3371453340072	2	b367f8043c489051079bbdba29011d98e44a0b5a6c9d4c95eeae2b15264a3499
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	10	20	21	0	2	948896.6204775756	940874.223711559	931.3371453340072	4	df63ea81bb0368fc1fac65faeb9fb8eb354dee86d7d591279f90dfc08e9ca51c
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	10	20	21	0	3	289512.4655747118	281877.46679947525	931.3371453340072	8	adc8d3a3aad94280212a60daf9f641832975ec8cf36db2d714461cde1faa0205
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	10	20	21	0	4	84804.21063771567	85975.19573569667	931.3371453340072	16	a430da8c54fb55b5dc9ab6e47d6a92939ece87f9df888ab0956b196355f70acd
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	10	20	21	0	5	31570.489576741737	34186.167320783476	931.3371453340072	32	2ad84d44d0fc909b4af5eedaa042f4d0c967058a367f5557e99df3dcfee52499
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	10	20	21	0	6	14514.05939944931	15952.564184067285	931.3371453340072	64	db6a2bf5aa8607ecc4a49e04982df2e37e88c7e46d00e27dffcdb1f3714609f1
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	10	20	21	0	7	5236.9303784667245	7626.9932007920925	931.3371453340072	128	d26199218999433b6a8aca7a78bf1496e71d3940cfc212325d7dda344de667c2
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	10	20	21	0	8	2770.260835571191	4838.891881332415	931.3371453340072	256	b690e9b82c63ea0c3f7ca8a8dd2bddc42817377f0eaec409d7862b4525d5ab56
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	10	20	21	0	9	2029.6925940766448	4014.3300369121916	931.3371453340072	512	57e090f9c20761510b2db465099c5148aebdcca717a93d0dd3c13907e92e747a
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	10	20	21	1	1	2638919.203795408	2556847.79802005	867.7395239406928	2	3335157ac24287a1468a2712f7b30d3e9d2c5fb9ceaefc94e86f5c3d5029f9e3
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	10	20	21	1	2	838069.4566421633	822087.2859994152	867.7395239406928	4	4aef922fd7154257855c4ac66a82c4338fe0c5c0dc75c533b939d597d0187f6b
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	10	20	21	1	3	247414.6237201693	247189.29783336658	867.7395239406928	8	6607a352df596084d9d89a9d79ae34ada0f10c6dde338ae0c225e40ea682b1b0
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	10	20	21	1	4	73998.39160316536	71523.8299221139	867.7395239406928	16	81afd7aa6746835faece3891a676258dc0c04ce11ef54599d5b5ee1289f6a73c
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	10	20	21	1	5	28936.28621798362	27258.336389810946	867.7395239406928	32	a0aedf961f1c35fe03f9bce6ffc527b563ac87e855f48ff52e241c20f90adce0
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	10	20	21	1	6	12513.321674505369	10402.000098223625	867.7395239406928	64	9b5259af01f997fd92f668f06675dc0d9a8299b275fb710b509671f413089423
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	10	20	21	1	7	4290.66089387064	4046.0835207706914	867.7395239406928	128	502a2a0092ed19dd956b73b213805391e278b7fa9bd46a2ba2e3d388ebc05b0e
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	10	20	21	1	8	2047.4419764475965	2272.6141730061554	867.7395239406928	256	25cab94f6898b0f6fc185c739fe4e4b40ff94724cad4957ecc92ca43a5bd2287
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	10	20	21	1	9	941.2001588663657	1652.274099903229	867.7395239406928	512	aa99675f1993b5bbb47cc42ebe8f0907103d51fd40f8d229d9db640d9c2227b0
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	11	22	23	0	1	2698280.8436142737	2532152.4714673366	866.4870045363489	2	842549aa5b92074ce783d8970ca162ceb2330d13d7e8fd4a8ea22f303b077f4c
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	11	22	23	0	2	870446.2262361252	838465.8583451789	866.4870045363489	4	e687911f502937a2a510114af364e80c17d046889c3d6e16b8d749ad70e20b5f
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	11	22	23	0	3	254424.5313509984	258724.69964353213	866.4870045363489	8	85d64c9dda081aa666b0f9039924d363fa94b2eb14eeae0614b5f421925aeb01
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	11	22	23	0	4	78321.39647172976	79270.97646372547	866.4870045363489	16	c7c343817807032190565491a1854582ba051b342963060f4ecc62d984bcd644
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	11	22	23	0	5	29101.85763699431	32349.025405734286	866.4870045363489	32	ac66a77dcb7451fe71e985534fb05e6380cc50062ffd5a5fb011f9308e4784fe
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	11	22	23	0	6	12296.082036674143	15475.20617446224	866.4870045363489	64	fbf894343d916c9465e41d7bc610575719c5e452080b44ed004675bbe8dee753
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	11	22	23	0	7	5519.310312606502	8309.173237890589	866.4870045363489	128	0c7b38204646847d5137d5181143d40acae6c50e041b896bb2fea14b059d9cd9
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	11	22	23	0	8	2022.1374919587952	4508.057007837586	866.4870045363489	256	183c6eb26dbafa1050bb87aa2ddb9cfbe9af8679d53170a6a1b8c5d458f436b3
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	11	22	23	0	9	823.9983646093651	2419.5283815160037	866.4870045363489	512	7db6a8b7ae599af3f8e393e791e5e22f9320620a9e4c67bd1621c254898129d1
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	11	22	23	1	1	2413930.1016680715	2423735.689494717	775.3630375560679	2	d5c8cc8567bb3007cf8a12047d714e3c58ec15cedfc88e77fd6cdda915f35297
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	11	22	23	1	2	786690.5733066207	817331.5480276494	775.3630375560679	4	cb4fa43b32e2bd22ea3a7ee0626e6c598d913b620d6ae4cbbdcf7234375b7adc
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	11	22	23	1	3	227661.27976578317	246244.06341768673	775.3630375560679	8	f3c32cc8306915f65a00a0e46b1c443d44d12ac9b61be3c28d7fcab3de518233
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	11	22	23	1	4	68651.96217863432	75460.57896898319	775.3630375560679	16	04085bee2d48440a87f24c382405250f4e06c5e843c261be0e85c4b3e191e685
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	11	22	23	1	5	24194.713681613182	30044.12933161221	775.3630375560679	32	675bbba73014f6a11460e41a2346c31593cc3fa60c7eb4b01b88385ec5a3b073
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	11	22	23	1	6	10630.937591965327	15450.236855068928	775.3630375560679	64	c912dd75c68f48d990b6b061d5c1d002c58a60ab4a10003eebe23641ac50ccf4
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	11	22	23	1	7	3716.8329446516177	5969.855464260606	775.3630375560679	128	b59ef34558ed355fdce4119a626b8b53fa906c052ba3549181b0bc69cd36c2e4
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	11	22	23	1	8	1993.8053151764277	3795.715784838791	775.3630375560679	256	918bfe24324ab5e0530d69af97dff189162d25bda3ff3c8ba20e5a520f89bdfb
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	11	22	23	1	9	996.8853919815265	2507.2909752769165	775.3630375560679	512	1d020dffa0220565cb10e2afc1b1a77fcba358dd91d1f47e419ff513a8a2fd03
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	12	24	25	0	1	2538374.2528640702	2492747.06927304	775.5497819034643	2	0f3170a0f43146c520909230ad4b606cf8a5405c8a5196ae8b49a525fa66e7ea
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	12	24	25	0	2	843093.4571445826	817658.1762616073	775.5497819034643	4	41376a64b1d6dc726835bd5ccd84309688fb3893d665988db95a10fe9ae14384
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	12	24	25	0	3	245944.20836447278	239632.4675643627	775.5497819034643	8	b340fd50e5730845437b2838be2bed40a2e6e2a960fcb6767ccf5e9b6e0c16c1
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	12	24	25	0	4	75977.93687184025	74578.3314242244	775.5497819034643	16	d61de1feb8659779bb972417c0ee0e3104134faea690eabca258658fe26629c4
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	12	24	25	0	5	27173.279568346887	28599.659881325664	775.5497819034643	32	74ab4fc7c3c552d0f4765cf936b681e52082a6831b555bc45f2b1433e568cacd
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	12	24	25	0	6	11741.66593238715	12502.490000928774	775.5497819034643	64	32dd8bf028442bf47368eec81e328c945ddda8ff823500b15d7825949fa86384
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	12	24	25	0	7	4727.05920316119	5524.986233500189	775.5497819034643	128	7b378b6a1203c970fa841e4de510b48ef22de9dcaf63f21ea60ecf6259369a85
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	12	24	25	0	8	2454.9917908445277	2604.064456590485	775.5497819034643	256	7fbeeee6d43e7b37aa0846250390cf9a42548d79c94dde0375ce188b5fa3c216
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	12	24	25	0	9	999.3551246118546	1128.3657229261476	775.5497819034643	512	3eed84dad819797191b46be0f28a8b07336d5272abdbcf668fc923fb61e19446
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	12	24	25	1	1	2225471.116089655	2174067.68376958	717.3336128741402	2	28d2857e5e5257acd4174bb0b0fb498ae575fa026d393b1a71af3b4466105b12
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	12	24	25	1	2	738592.8160838091	710427.6502456681	717.3336128741402	4	6e976069deb87746831070b4b592b3e770352599ebb8933df1d02dcc65f12944
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	12	24	25	1	3	222678.30448297836	215666.55922926922	717.3336128741402	8	b86390a9857b4bd9e81f793c3a15d5d4860a3174b0ebad1cece7d25ed32a9d9a
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	12	24	25	1	4	68623.24386412397	66170.69447407073	717.3336128741402	16	1f2cbc402de2224e771f3050c051887c4cac2c2a6fcec6c72c5173aa7fd965c2
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	12	24	25	1	5	25687.517125972085	25334.994589274844	717.3336128741402	32	20c5c81fb0c72fe703a0a63d8a026818aab8e24fff48d691311c63ead9bd045c
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	12	24	25	1	6	10888.874761797979	11555.357530855263	717.3336128741402	64	92e6b20c425ce642813ec7f3bb6bcfd17578e7bc1e7f59de86166f5cf43e935d
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	12	24	25	1	7	5216.684513183773	5360.041030076985	717.3336128741402	128	24302ef6b651d4dd5153e19ad32608758d7c17d2af734a35d066af7997836b4a
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	12	24	25	1	8	1759.1814844844596	2100.0367144977176	717.3336128741402	256	4ebda0379be07e3c32e40be9e6016e3835fb9ceaa0bc12b19e71470db7123ba6
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	12	24	25	1	9	1054.4220544471796	1349.472666211643	717.3336128741402	512	b20744152c3bde94258c41bcf7e3e1546eccb92dd988fd36f030216ec7523d37
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	13	26	27	0	1	2413559.076814225	2433205.755130695	758.0915091220659	2	4822387e1966324168d92749a3056245d309e27667bf6eef08e852ac9b0a47d6
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	13	26	27	0	2	793889.0254450369	818524.174973603	758.0915091220659	4	c178ffb7bf826d9bd7bc2ca0155a8d9fd6e39d852e8804e0506b6e819c1ca091
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	13	26	27	0	3	235007.8064203512	240498.68900725048	758.0915091220659	8	7f6effdf85ca070ee258413a751004c180cce152a34207aa477ddecae8a6fe42
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	13	26	27	0	4	72800.43760905051	72761.30584430379	758.0915091220659	16	595ac15f7a422deee72abc83df7260e7c2a2c7f5b12a5d0376fb1922e0687328
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	13	26	27	0	5	25966.979593802942	27795.091894918096	758.0915091220659	32	9763552e78c8c9fdcb3d8bbc1125bcb6f974c5d7ac10e4916eb627b2f38267b3
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	13	26	27	0	6	12178.016380601572	12768.562627101237	758.0915091220659	64	f42969795e80f72f36616b7b901540de3a81c8160b0f4f56da75342c8041d0bc
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	13	26	27	0	7	4266.777710413273	5904.620835114214	758.0915091220659	128	1d3bf77eaede294f3d8678c536be51e208c757ce1ecd2628c3b33d9ba85bcb71
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	13	26	27	0	8	2295.917919861824	3788.705288680534	758.0915091220659	256	19a643ef0ae47449ee38921281b5dc1d8d92e624d0b0887e13ba330129f744cb
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	13	26	27	0	9	1243.7124559704196	2260.1089630767083	758.0915091220659	512	3b3fe64eb2bd3ca2211ad2ef75c2255874f38b740e6afd905a076886b34076ae
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	13	26	27	1	1	2334061.9796986217	2390004.232347767	737.535481684051	2	9f4e6becbf8c55567795e12108ac352df680124c4950b9c94fcd7f27fbdda41e
SIFT1M	RESIDUAL_NLIST1024	A_TO_B	ADJ	13	26	27	1	2	769643.3240339501	783374.0591509201	737.535481684051	4	487b52618dc3054c8499a212ef7258bc859403f72a660989d305190b7bab1c05
