dataset	stage	fold	plan	arm	group	dim1	dim2	local_axis	bits	group_bits	fit_sse	eval_sse
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	18	21	56	0	5	9	0.6568020356812796	0.586013110183595
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	18	21	56	1	4	9	0.5663874392008459	0.6070930443910454
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	19	22	49	0	5	9	0.513738534914427	0.8049318463866326
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	19	22	49	1	4	9	0.6360305490205173	0.8308287088128496
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	20	23	80	0	5	9	0.578615695640027	0.7922366812421737
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	20	23	80	1	4	9	0.5578631364401974	0.9226794093662127
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	21	24	76	0	5	9	0.5061306658697367	0.47311252417466904
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	21	24	76	1	4	9	0.3568319272246611	0.40201519188006596
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	22	25	27	0	4	8	1.0514184151942743	1.1299221109497615
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	22	25	27	1	4	8	1.5319825060900014	1.011142186086379
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	23	26	40	0	4	8	0.9492314966218016	0.951242603023033
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	23	26	40	1	4	8	1.0853571219437472	1.1137949722340021
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	24	29	124	0	4	7	0.9428140807336267	0.9461390540493341
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	24	29	124	1	3	7	0.6294563391395722	0.6218644594941124
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	25	30	47	0	4	8	0.8932530955061253	0.8439863022940612
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	25	30	47	1	4	8	1.110452999407065	1.1702706349042322
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	26	31	55	0	4	8	0.9145834129084284	1.1663190731793562
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	26	31	55	1	4	8	0.534513411533699	0.5813414778166309
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	27	32	87	0	4	8	0.9246673352379058	0.8389621669345504
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	27	32	87	1	4	8	0.31440733942683025	0.35517591385449304
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	28	34	75	0	4	8	1.7394509350881526	1.9912525622217219
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	28	34	75	1	4	8	0.4417382945599614	0.4049789413284537
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	29	35	111	0	4	7	1.2283495835510556	1.368861870320468
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	29	35	111	1	3	7	0.7999475552904141	0.8369203456539753
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	30	36	121	0	4	7	0.7878341311109416	0.9194384153247566
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	30	36	121	1	3	7	0.6707901680000716	0.6709730931763879
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	31	37	57	0	4	8	0.7374171349315737	0.6658929248726668
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	31	37	57	1	4	8	0.504676109438106	0.5664819005030186
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	32	38	74	0	4	8	0.842029536194534	1.010879805696477
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	32	38	74	1	4	8	0.335277029478975	0.3136218257126529
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	33	41	122	0	4	7	0.7971879279782277	0.9230769601705524
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	33	41	122	1	3	7	0.7009167408878999	0.715394000784808
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	34	42	116	0	4	7	0.7744009451384348	0.764447323942032
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	34	42	116	1	3	7	0.8044463493215246	0.78174637390014
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	35	44	45	0	4	8	0.7347175432325633	0.7354001272180659
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	35	44	45	1	4	8	0.9106364666302341	0.7934894986594645
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	36	46	62	0	4	8	0.7283428142687297	0.7075040333791431
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	36	46	62	1	4	8	0.5694471448072242	0.6040230549623793
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	37	51	102	0	4	8	0.6034801986825062	0.727419624807074
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	37	51	102	1	4	8	0.2725345350340469	0.28109826600186993
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	38	53	78	0	4	8	0.7103075002223704	0.6565974845817292
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	38	53	78	1	4	8	0.7686680963766706	0.5090875483460178
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	39	54	110	0	4	7	0.6135622648160525	0.5861370966328465
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	39	54	110	1	3	7	0.7858681550354263	0.8489471717182941
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	40	58	100	0	4	8	0.5424749253790773	0.5460710576679761
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	40	58	100	1	4	8	0.27547015083727433	0.30950857815828564
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	41	59	119	0	4	7	0.5354251543405899	0.606895784522512
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	41	59	119	1	3	7	0.6941685018376509	0.6923763702841006
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	42	60	61	0	4	8	0.4960814017621792	0.47187744979647417
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	42	60	61	1	4	8	0.4075136784088811	0.6123842619945985
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	43	63	83	0	4	8	0.5650816225561255	0.5413385061829763
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	43	63	83	1	4	8	0.31141487915693866	0.4047353438313874
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	44	64	82	0	4	8	0.9330968887236993	1.271309045834151
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	44	64	82	1	4	8	0.5650795165828221	0.9868240043500586
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	45	65	71	0	4	8	0.604136541555623	0.8585306925144779
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	45	65	71	1	4	8	0.6619313758197539	0.8880178442278466
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	46	66	91	0	4	8	0.4343308588638224	0.4264955182272812
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	46	66	91	1	4	8	0.2756494317995939	0.33033697492730796
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	47	67	68	0	4	8	0.4646713499804871	0.47575904409823044
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	47	67	68	1	4	8	0.7209241942578386	0.7457126170466957
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	48	69	101	0	4	8	0.4037283939323958	0.42199868711325683
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	48	69	101	1	4	8	0.3409807823400206	0.4361434799840041
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	49	72	107	0	4	7	0.37303493898967927	0.3753310107576543
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	49	72	107	1	3	7	0.9567245120216433	0.8841068550439046
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	50	73	77	0	4	8	0.41842207519188424	0.4349423386286423
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	50	73	77	1	4	8	0.3179591627711689	0.3758958382854043
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	51	81	98	0	4	8	0.42507821879568536	0.5021728459207097
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	51	81	98	1	4	8	0.5331154295069249	0.5665238186061979
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	52	84	127	0	4	7	0.3569225504213167	0.3142489645114341
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	52	84	127	1	3	7	0.6320725169512191	0.6689615224364037
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	53	89	94	0	4	8	0.33367107083610403	0.3271637456765319
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	53	89	94	1	4	8	0.28668206850154976	0.2958548368709075
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	54	92	97	0	4	8	0.28882340826446323	0.33334194990030563
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	54	92	97	1	4	8	0.28987079178727093	0.3228148402043898
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	55	93	95	0	4	8	0.33970121394296815	0.26590692315770537
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	55	93	95	1	4	8	0.4071738357420056	0.4016120904841828
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	56	96	112	0	4	7	0.3525805249356126	0.34405058516049986
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	56	96	112	1	3	7	1.0856850469389863	1.0757428851548387
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	57	99	105	0	3	6	0.8778092418183342	0.9254239814087432
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	57	99	105	1	3	6	0.9408181078739573	1.0234254788236572
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	58	103	104	0	4	7	0.364126920387106	0.32660318927895027
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	58	103	104	1	3	7	0.8331507806522869	0.946865136379266
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	59	106	114	0	3	6	0.8517595282858197	1.2709808959674738
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	59	106	114	1	3	6	0.8695465833170324	0.9372292083649743
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	60	109	118	0	3	6	0.7603652135254424	0.7876958123303486
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	60	109	118	1	3	6	0.7068331808645278	0.8076759963194964
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	61	113	126	0	3	6	1.5603065439083843	1.3651049491784337
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	61	113	126	1	3	6	0.703721683932807	0.6621110081956596
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	62	115	125	0	3	6	0.7935770740489904	0.8374905321854141
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	62	115	125	1	3	6	0.6836678398080451	0.8035223829433058
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	63	117	120	0	3	6	1.3631316285259334	1.407079005839372
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	V	63	117	120	1	3	6	0.9247969824577134	1.4749984147805355
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	0	0	88	0	6	9	0.7781435655710205	1.0104412555677336
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	0	0	88	1	3	9	0.9643776570377994	1.0748648743607152
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	1	1	79	0	5	9	1.0379122227976645	2.2132313591255715
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	1	1	79	1	4	9	0.3832199713248043	0.37163562062443145
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	2	2	4	0	5	10	1.4786022112422736	2.076360428227016
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	2	2	4	1	5	10	1.682941823436531	1.4581049329993063
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	3	3	39	0	5	9	1.121576896045185	1.4542637057128518
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	3	3	39	1	4	9	0.7580053046398545	1.0157671729310733
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	4	5	123	0	5	8	1.062677516073772	0.923950095414169
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	4	5	123	1	3	8	0.7542346290589621	0.691816478831779
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	5	6	17	0	5	10	1.0746221944291061	1.2079488854260685
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	5	6	17	1	5	10	0.7811973548627259	1.2104303982129232
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	6	7	48	0	5	9	0.9158808076095979	1.3235415634613608
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	6	7	48	1	4	9	0.5739838565850388	0.8146387973128015
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	7	8	10	0	5	10	1.12018746143438	1.021835323952177
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	7	8	10	1	5	10	1.2072831930605377	1.2674037473634123
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	8	9	90	0	5	8	0.8607837531309596	0.994065427922347
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	8	9	90	1	3	8	0.9942352201182934	0.9957917594535822
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	9	11	52	0	5	9	1.03075123978436	1.7955211750255702
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	9	11	52	1	4	9	0.6129987408609505	0.7045366149028799
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	10	12	85	0	5	9	0.9070254169222802	0.9488514279346996
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	10	12	85	1	4	9	0.4190623189465251	0.4319469073806201
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	11	13	108	0	5	9	0.7893112194640892	0.7076808219584334
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	11	13	108	1	4	9	0.38054511723705986	0.35523157342660777
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	12	14	86	0	5	9	0.7374403616732542	0.7448296301354098
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	12	14	86	1	4	9	0.29340449886014613	0.3257119715173602
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	13	15	43	0	5	9	1.116433678068152	1.0159823154355663
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	13	15	43	1	4	9	0.7063473588079591	0.7605180490390119
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	14	16	28	0	5	9	0.5951709112597111	0.6874120270948418
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	14	16	28	1	4	9	1.1004038679059231	1.0184232517096388
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	15	18	70	0	6	10	1.0967023087638466	0.7968378870489424
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	15	18	70	1	4	10	0.674259678596151	0.6650535974909926
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	16	19	33	0	5	9	0.5744125067569644	0.560742941676446
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	16	19	33	1	4	9	0.8107679015788849	0.9078939892191554
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	17	20	50	0	5	9	0.9798745741782315	0.8296706401769458
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	17	20	50	1	4	9	1.2561370794851388	1.3711985560029214
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	18	21	56	0	5	9	0.6568020356812796	0.586013110183595
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	18	21	56	1	4	9	0.5663874392008459	0.6070930443910454
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	19	22	49	0	5	9	0.513738534914427	0.8049318463866326
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	19	22	49	1	4	9	0.6360305490205173	0.8308287088128496
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	20	23	80	0	5	9	0.578615695640027	0.7922366812421737
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	20	23	80	1	4	9	0.5578631364401974	0.9226794093662127
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	21	24	76	0	5	9	0.5061306658697367	0.47311252417466904
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	21	24	76	1	4	9	0.3568319272246611	0.40201519188006596
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	22	25	27	0	4	8	1.0514184151942743	1.1299221109497615
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	22	25	27	1	4	8	1.5319825060900014	1.011142186086379
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	23	26	40	0	4	8	0.9492314966218016	0.951242603023033
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	23	26	40	1	4	8	1.0853571219437472	1.1137949722340021
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	24	29	124	0	4	7	0.9428140807336267	0.9461390540493341
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	24	29	124	1	3	7	0.6294563391395722	0.6218644594941124
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	25	30	47	0	4	8	0.8932530955061253	0.8439863022940612
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	25	30	47	1	4	8	1.110452999407065	1.1702706349042322
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	26	31	55	0	4	8	0.9145834129084284	1.1663190731793562
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	26	31	55	1	4	8	0.534513411533699	0.5813414778166309
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	27	32	87	0	4	7	0.9246673352379058	0.8389621669345504
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	27	32	87	1	3	7	0.9715680326150009	1.067028446791228
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	28	34	75	0	5	9	0.9674941950212653	1.2983386357795237
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	28	34	75	1	4	9	0.4417382945599614	0.4049789413284537
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	29	35	111	0	4	7	1.2283495835510556	1.368861870320468
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	29	35	111	1	3	7	0.7999475552904141	0.8369203456539753
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	30	36	121	0	4	7	0.7878341311109416	0.9194384153247566
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	30	36	121	1	3	7	0.6707901680000716	0.6709730931763879
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	31	37	57	0	4	8	0.7374171349315737	0.6658929248726668
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	31	37	57	1	4	8	0.504676109438106	0.5664819005030186
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	32	38	74	0	4	8	0.842029536194534	1.010879805696477
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	32	38	74	1	4	8	0.335277029478975	0.3136218257126529
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	33	41	122	0	4	7	0.7971879279782277	0.9230769601705524
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	33	41	122	1	3	7	0.7009167408878999	0.715394000784808
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	34	42	116	0	4	7	0.7744009451384348	0.764447323942032
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	34	42	116	1	3	7	0.8044463493215246	0.78174637390014
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	35	44	45	0	4	8	0.7347175432325633	0.7354001272180659
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	35	44	45	1	4	8	0.9106364666302341	0.7934894986594645
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	36	46	62	0	4	8	0.7283428142687297	0.7075040333791431
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	36	46	62	1	4	8	0.5694471448072242	0.6040230549623793
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	37	51	102	0	4	7	0.6034801986825062	0.727419624807074
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	37	51	102	1	3	7	0.8629311417159109	0.8905102942012374
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	38	53	78	0	4	8	0.7103075002223704	0.6565974845817292
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	38	53	78	1	4	8	0.7686680963766706	0.5090875483460178
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	39	54	110	0	4	7	0.6135622648160525	0.5861370966328465
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	39	54	110	1	3	7	0.7858681550354263	0.8489471717182941
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	40	58	100	0	4	7	0.5424749253790773	0.5460710576679761
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	40	58	100	1	3	7	0.9330916817804726	0.9463081883733491
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	41	59	119	0	4	7	0.5354251543405899	0.606895784522512
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	41	59	119	1	3	7	0.6941685018376509	0.6923763702841006
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	42	60	61	0	4	8	0.4960814017621792	0.47187744979647417
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	42	60	61	1	4	8	0.4075136784088811	0.6123842619945985
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	43	63	83	0	4	8	0.5650816225561255	0.5413385061829763
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	43	63	83	1	4	8	0.31141487915693866	0.4047353438313874
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	44	64	82	0	4	8	0.9330968887236993	1.271309045834151
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	44	64	82	1	4	8	0.5650795165828221	0.9868240043500586
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	45	65	71	0	4	8	0.604136541555623	0.8585306925144779
GIST1M_HEAD128	RESIDUAL_NLIST1024	A_TO_B	CORR_GREEDY	E	45	65	71	1	4	8	0.6619313758197539	0.8880178442278466
